sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1125309,3,1,1,1,2012-03-01 10:14:44,2012-03-01 10:18:00,3.269999,0.1509,2.317283,3.7,1,1,1,1,1,,13.75,1,0,0,0,0,HOME,HOME
1125309,3,2,1,2,2012-03-01 10:31:45,2012-03-01 10:58:49,27.069999,4.9425,14.08194,32.9,15,1,15,1,15,8.552124,6.22,1,0,0,0,0,HOME,OTHER
1125309,3,3,1,3,2012-03-01 11:05:02,2012-03-01 11:19:07,14.079999,2.813299,16.21222,30.4,15,1,15,1,15,38.090111,0.02,1,0,0,0,0,OTHER,OTHER
1125309,3,4,1,4,2012-03-01 11:19:08,2012-03-01 11:26:56,7.8,0.447699,2.171674,4.3,1,1,1,1,1,7.75664,21.98,1,0,0,0,0,OTHER,OTHER
1125309,3,5,1,5,2012-03-01 11:48:55,2012-03-01 12:04:09,15.229999,0.7964,2.407703,4.3,1,1,1,1,1,46.939324,3.32,1,0,0,0,0,OTHER,OTHER
1125309,3,6,1,6,2012-03-01 12:07:28,2012-03-01 12:18:34,11.1,2.5446,16.26052,30.4,16,1,16,1,16,25.886724,0.02,1,0,0,0,0,OTHER,OTHER
1125309,3,7,1,7,2012-03-01 12:18:35,2012-03-01 12:18:48,0.219999,0.023,3.70909,5.0,1,1,1,1,1,7.757194,1.28,1,0,0,0,0,OTHER,OTHER
1125309,3,8,1,8,2012-03-01 12:20:05,2012-03-01 12:43:43,23.629999,4.9436,16.132313,32.9,16,1,16,1,16,11.954643,0.02,1,0,0,0,0,OTHER,HOME
1125309,3,9,1,9,2012-03-01 12:43:44,2012-03-01 12:46:56,3.2,0.1623,2.466473,3.1,1,1,1,1,1,6.746831,198.02,1,0,0,0,0,HOME,HOME
1125309,3,10,1,10,2012-03-01 16:04:57,2012-03-01 16:07:00,2.049999,0.1145,2.432499,4.3,1,1,1,1,1,13.493881,11.4,1,0,0,0,0,HOME,HOME
1125309,3,11,1,11,2012-03-01 16:18:24,2012-03-01 16:20:37,2.22,0.114,1.567647,2.5,1,1,1,1,1,26.661171,1272.6,1,0,0,0,0,HOME,HOME
1125309,3,12,2,1,2012-03-02 13:33:13,2012-03-02 13:36:54,3.68,0.168599,2.190243,4.3,1,1,1,1,1,37.834042,11.88,1,0,0,0,0,HOME,HOME
1125309,3,13,2,2,2012-03-02 13:48:47,2012-03-02 13:56:49,8.029999,1.8133,16.424074,36.0,15,1,15,1,15,27.845802,9.98,1,0,0,0,0,HOME,OTHER
1125309,3,14,2,3,2012-03-02 14:06:48,2012-03-02 14:27:13,20.42,10.822199,43.497252,69.6,24,1,24,1,24,196.869306,0.12,1,0,0,0,0,OTHER,OTHER
1125309,3,15,2,4,2012-03-02 14:27:20,2012-03-02 14:35:33,8.22,0.402599,1.852097,4.3,1,1,1,1,1,6.74744,3.18,1,0,0,0,0,OTHER,OTHER
1125309,3,16,2,5,2012-03-02 14:38:44,2012-03-02 15:15:01,36.279998,1.4225,1.645603,4.3,1,1,1,1,1,7.757787,37.97,1,0,1,0,1,OTHER,OTHER
1125309,3,17,2,6,2012-03-02 15:52:59,2012-03-02 15:59:10,6.179999,0.301499,1.872608,3.7,1,1,1,1,1,40.593431,18.42,1,0,0,0,0,OTHER,OTHER
1125309,3,18,2,7,2012-03-02 16:17:35,2012-03-02 16:20:21,2.769999,0.2134,2.451908,5.0,1,1,1,1,1,166.652634,156.52,1,0,0,0,0,OTHER,OTHER
1125309,3,19,2,8,2012-03-02 18:56:52,2012-03-02 19:04:17,7.42,1.407199,14.775987,29.2,5,1,5,1,5,,8.15,1,0,0,0,0,OTHER,OTHER
1125309,3,20,2,9,2012-03-02 19:12:26,2012-03-02 19:44:44,32.299999,5.423999,13.312556,39.8,5,2,"5,1",2,"1,5",27.709029,59.45,1,0,0,0,0,OTHER,OTHER
1125309,3,21,2,10,2012-03-02 20:44:11,2012-03-02 20:46:42,2.519999,0.1098,1.455769,2.5,1,1,1,1,1,32.181473,13.82,1,0,0,0,0,OTHER,OTHER
1125309,3,22,2,11,2012-03-02 21:00:31,2012-03-02 21:04:22,3.849999,0.1532,1.731111,3.7,1,1,1,1,1,14.708851,2.63,1,0,0,0,0,OTHER,OTHER
1125309,3,23,2,12,2012-03-02 21:07:00,2012-03-02 21:40:26,33.43,18.236299,39.553919,70.2,5,1,5,1,5,36.522601,162.73,1,0,0,0,0,OTHER,HOME
1125309,3,24,2,13,2012-03-03 00:23:10,2012-03-03 00:23:41,0.519999,0.027799,2.919999,3.7,1,1,1,1,1,40.557571,682.7,1,0,0,0,0,HOME,HOME
1125309,3,25,3,1,2012-03-03 11:46:23,2012-03-03 11:48:53,2.5,0.1254,2.455645,5.0,1,1,1,1,1,12.232406,20.43,1,0,0,0,0,HOME,HOME
1125309,3,26,3,2,2012-03-03 12:09:19,2012-03-03 12:17:56,8.619999,1.889,16.808055,33.6,5,1,5,1,5,70.261704,6.62,1,0,0,0,0,HOME,OTHER
1125309,3,27,3,3,2012-03-03 12:24:33,2012-03-03 13:28:46,64.220001,19.6459,43.663255,69.6,24,1,24,1,24,46.98374,2.7,1,0,0,0,0,OTHER,OTHER
1125309,3,28,3,4,2012-03-03 13:31:28,2012-03-03 13:35:26,3.97,0.7106,11.821578,24.9,5,1,5,1,5,80.872026,26.75,1,0,0,0,0,OTHER,OTHER
1125309,3,29,3,5,2012-03-03 14:02:11,2012-03-03 14:14:50,12.649999,2.7202,14.736046,33.6,5,1,5,1,5,58.347489,3.37,1,0,0,0,0,OTHER,OTHER
1125309,3,30,3,6,2012-03-03 14:18:12,2012-03-03 14:21:50,3.63,0.083999,1.317073,1.9,1,1,1,1,1,25.88614,3.02,1,0,0,0,0,OTHER,OTHER
1125309,3,31,3,7,2012-03-03 14:24:51,2012-03-03 14:28:01,3.17,0.067699,1.336956,1.9,1,1,1,1,1,26.616576,24.63,1,0,0,0,0,OTHER,OTHER
1125309,3,32,3,8,2012-03-03 14:52:39,2012-03-03 15:01:10,8.52,1.149299,12.666225,24.9,5,2,"1,5",2,"1,5",106.001759,4.35,1,0,0,0,0,OTHER,OTHER
1125309,3,33,3,9,2012-03-03 15:05:31,2012-03-03 15:07:33,2.029999,0.2467,7.845882,24.9,5,1,5,1,5,11.384706,48.02,1,0,0,0,0,OTHER,OTHER
1125309,3,34,3,10,2012-03-03 15:55:34,2012-03-03 15:59:54,4.329999,0.975099,14.127433,32.9,5,1,5,1,5,25.41219,23.48,1,0,0,0,0,OTHER,OTHER
1125309,3,35,3,11,2012-03-03 16:23:23,2012-03-03 16:26:18,2.92,0.549499,11.282389,28.6,5,1,5,1,5,18.913984,6.52,1,0,0,0,0,OTHER,OTHER
1125309,3,36,3,12,2012-03-03 16:32:49,2012-03-03 16:53:53,21.069999,14.7719,43.165543,69.0,24,1,24,1,24,191.956811,14.32,1,0,0,0,0,OTHER,OTHER
1125309,3,37,3,13,2012-03-03 17:08:12,2012-03-03 17:42:41,34.479999,5.640799,13.955376,32.9,16,1,16,1,16,445.272919,1.07,1,0,0,0,0,OTHER,HOME
1125309,3,38,3,14,2012-03-03 17:43:45,2012-03-03 17:44:24,0.649999,0.0329,2.374999,4.3,1,1,1,1,1,25.243225,8.07,1,0,0,0,0,HOME,HOME
1125309,3,39,3,15,2012-03-03 17:52:28,2012-03-03 17:54:23,1.919999,0.105899,2.601739,4.3,1,1,1,1,1,13.493728,0.0,1,0,0,0,0,HOME,HOME
