sampno,perno,gpstripid,localid,time_local,gpsspeed
1123731,3,1,46,2012-07-25 08:20:59,2.5
1123731,3,1,47,2012-07-25 08:21:02,2.5
1123731,3,1,48,2012-07-25 08:21:05,1.899999
1123731,3,1,49,2012-07-25 08:21:08,1.899999
1123731,3,1,50,2012-07-25 08:21:52,1.2
1123731,3,1,51,2012-07-25 08:21:55,9.3
1123731,3,1,52,2012-07-25 08:21:58,15.5
1123731,3,1,53,2012-07-25 08:22:01,19.299999
1123731,3,1,54,2012-07-25 08:22:04,21.7
1123731,3,1,55,2012-07-25 08:22:07,24.2
1123731,3,1,56,2012-07-25 08:22:10,28.6
1123731,3,1,57,2012-07-25 08:22:13,29.2
1123731,3,1,58,2012-07-25 08:22:16,28.6
1123731,3,1,59,2012-07-25 08:22:19,18.6
1123731,3,1,60,2012-07-25 08:22:22,6.199999
1123731,3,1,61,2012-07-25 08:22:25,15.5
1123731,3,1,62,2012-07-25 08:22:28,23.0
1123731,3,1,63,2012-07-25 08:22:31,29.2
1123731,3,1,64,2012-07-25 08:22:34,32.299999
1123731,3,1,65,2012-07-25 08:22:37,30.399999
1123731,3,1,66,2012-07-25 08:22:40,22.399999
1123731,3,1,67,2012-07-25 08:22:43,10.6
1123731,3,1,68,2012-07-25 08:22:46,13.699999
1123731,3,1,69,2012-07-25 08:22:49,21.1
1123731,3,1,70,2012-07-25 08:22:52,27.299999
1123731,3,1,71,2012-07-25 08:22:55,28.6
1123731,3,1,72,2012-07-25 08:22:58,31.1
1123731,3,1,73,2012-07-25 08:23:01,35.400001
1123731,3,1,74,2012-07-25 08:23:04,32.299999
1123731,3,1,75,2012-07-25 08:23:07,22.399999
1123731,3,1,76,2012-07-25 08:23:10,8.1
1123731,3,1,77,2012-07-25 08:23:13,4.3
1123731,3,1,78,2012-07-25 08:23:16,16.799999
1123731,3,1,79,2012-07-25 08:23:19,23.6
1123731,3,1,80,2012-07-25 08:23:22,27.299999
1123731,3,1,81,2012-07-25 08:23:25,28.0
1123731,3,1,82,2012-07-25 08:23:28,33.599998
1123731,3,1,83,2012-07-25 08:23:31,36.0
1123731,3,1,84,2012-07-25 08:23:34,36.0
1123731,3,1,85,2012-07-25 08:23:37,33.599998
1123731,3,1,86,2012-07-25 08:23:40,28.6
1123731,3,1,87,2012-07-25 08:23:43,26.1
1123731,3,1,88,2012-07-25 08:23:46,23.0
1123731,3,1,89,2012-07-25 08:23:49,11.8
1123731,3,1,90,2012-07-25 08:23:52,1.899999
1123731,3,1,91,2012-07-25 08:23:55,1.2
1123731,3,1,92,2012-07-25 08:24:01,8.1
1123731,3,1,93,2012-07-25 08:24:04,14.3
1123731,3,1,94,2012-07-25 08:24:07,23.0
1123731,3,1,95,2012-07-25 08:24:10,25.5
1123731,3,1,96,2012-07-25 08:24:13,29.799999
1123731,3,1,97,2012-07-25 08:24:16,33.599998
1123731,3,1,98,2012-07-25 08:24:19,32.299999
