sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1121310,2,1,1,1,2012-02-02 14:17:09,2012-02-02 14:26:12,9.05,0.383899,1.723566,3.1,1,1,1,1,1,,83.28,1,0,0,0,0,HOME,OTHER
1121310,2,2,1,2,2012-02-02 15:49:29,2012-02-02 15:50:23,0.899999,0.029899,1.725,4.3,1,1,1,1,1,11.956378,7.17,1,0,0,0,0,OTHER,OTHER
1121310,2,3,1,3,2012-02-02 15:57:33,2012-02-02 15:59:32,1.98,0.0608,1.581481,2.5,1,1,1,1,1,56.907134,19.98,1,0,0,0,0,OTHER,OTHER
1121310,2,4,1,4,2012-02-02 16:19:31,2012-02-02 16:22:20,2.819999,0.0922,1.64186,2.5,1,1,1,1,1,19.331392,137.75,1,0,0,0,0,OTHER,OTHER
1121310,2,5,1,5,2012-02-02 18:40:05,2012-02-02 18:47:14,7.15,0.292699,1.899186,3.1,1,1,1,1,1,40.336804,1077.35,1,0,0,0,0,OTHER,HOME
1121310,2,6,2,1,2012-02-03 12:44:35,2012-02-03 13:01:36,17.02,5.6377,23.756159,47.2,5,1,5,1,5,32.467246,79.65,1,0,0,0,0,HOME,OTHER
1121310,2,7,2,2,2012-02-03 14:21:15,2012-02-03 14:38:08,16.879999,5.5917,22.94683,44.1,5,1,5,1,5,127.051434,338.4,1,0,0,0,0,OTHER,HOME
1121310,2,8,2,3,2012-02-03 20:16:32,2012-02-03 20:35:09,18.62,10.033399,37.969774,63.4,5,1,5,1,5,19.00216,21.2,1,0,0,0,0,HOME,OTHER
1121310,2,9,2,4,2012-02-03 20:56:21,2012-02-03 21:33:36,37.25,36.2957,59.010511,76.4,5,1,5,1,5,16.989929,4.53,1,0,0,0,0,OTHER,OTHER
1121310,2,10,2,5,2012-02-03 21:38:08,2012-02-03 23:01:19,83.18,90.688102,65.902588,83.9,5,1,5,1,5,55.352472,580.42,1,0,0,0,0,OTHER,OTHER
1121310,2,11,3,1,2012-02-04 08:41:44,2012-02-04 08:58:22,16.629999,5.1592,23.155681,40.4,5,2,"5,1",2,"1,5",108.430355,46.77,1,0,0,0,0,OTHER,OTHER
1121310,2,12,3,2,2012-02-04 09:45:08,2012-02-04 10:04:07,18.979999,4.7582,24.137606,51.6,5,2,"1,5",2,"1,5",27.534092,11.47,1,0,0,0,0,OTHER,OTHER
1121310,2,13,3,3,2012-02-04 10:15:35,2012-02-04 10:18:50,3.25,0.7512,13.735937,26.4,5,1,5,1,5,28.859775,263.42,1,0,0,0,0,OTHER,OTHER
1121310,2,14,3,4,2012-02-04 14:42:15,2012-02-04 14:51:26,9.18,0.2587,1.733333,3.1,1,1,1,1,1,,1.12,1,0,1,0,1,OTHER,OTHER
1121310,2,15,3,5,2012-02-04 14:52:33,2012-02-04 14:59:37,7.07,0.246399,1.658974,3.1,1,1,1,1,1,53.8576,8.3,1,0,0,0,0,OTHER,OTHER
1121310,2,16,3,6,2012-02-04 15:07:55,2012-02-04 15:15:05,7.17,0.2281,1.613,2.5,1,1,1,1,1,30.528296,28.53,1,0,0,0,0,OTHER,OTHER
1121310,2,17,3,7,2012-02-04 15:43:37,2012-02-04 15:47:32,3.92,0.125599,1.579032,2.5,1,1,1,1,1,108.605607,0.0,1,0,0,0,0,OTHER,OTHER
