sampno,perno,gpstripid,localid,time_local,gpsspeed
1065589,1,1,11,2012-06-07 10:02:39,1.899999
1065589,1,1,12,2012-06-07 10:02:42,6.199999
1065589,1,1,13,2012-06-07 10:02:46,2.5
1065589,1,1,14,2012-06-07 10:02:49,8.699999
1065589,1,1,15,2012-06-07 10:02:52,9.899999
1065589,1,1,16,2012-06-07 10:02:55,9.899999
1065589,1,1,17,2012-06-07 10:02:58,11.199999
1065589,1,1,18,2012-06-07 10:03:01,13.0
1065589,1,1,19,2012-06-07 10:03:04,10.6
1065589,1,1,20,2012-06-07 10:03:07,9.3
1065589,1,1,21,2012-06-07 10:03:10,12.399999
1065589,1,1,22,2012-06-07 10:03:13,15.5
1065589,1,1,23,2012-06-07 10:03:16,14.3
1065589,1,1,24,2012-06-07 10:03:19,11.199999
1065589,1,1,25,2012-06-07 10:03:22,6.8
1065589,1,1,26,2012-06-07 10:03:25,11.8
1065589,1,1,27,2012-06-07 10:03:28,16.2
1065589,1,1,28,2012-06-07 10:03:31,15.5
1065589,1,1,29,2012-06-07 10:03:34,11.199999
1065589,1,1,30,2012-06-07 10:03:37,15.5
1065589,1,1,31,2012-06-07 10:03:40,16.799999
1065589,1,1,32,2012-06-07 10:03:43,11.199999
1065589,1,1,33,2012-06-07 10:03:46,13.699999
1065589,1,1,34,2012-06-07 10:03:49,20.5
1065589,1,1,35,2012-06-07 10:03:52,24.2
1065589,1,1,36,2012-06-07 10:03:55,25.5
1065589,1,1,37,2012-06-07 10:03:58,25.5
1065589,1,1,38,2012-06-07 10:04:01,24.899999
1065589,1,1,39,2012-06-07 10:04:04,21.7
1065589,1,1,40,2012-06-07 10:04:07,9.899999
1065589,1,1,41,2012-06-07 10:04:10,9.899999
1065589,1,1,42,2012-06-07 10:04:13,15.5
1065589,1,1,43,2012-06-07 10:04:16,20.5
1065589,1,1,44,2012-06-07 10:04:19,24.2
1065589,1,1,45,2012-06-07 10:04:22,27.299999
1065589,1,1,46,2012-06-07 10:04:25,26.7
1065589,1,1,47,2012-06-07 10:04:28,26.7
1065589,1,1,48,2012-06-07 10:04:31,24.899999
1065589,1,1,49,2012-06-07 10:04:34,21.7
1065589,1,1,50,2012-06-07 10:04:37,9.3
1065589,1,1,51,2012-06-07 10:04:56,3.099999
1065589,1,1,52,2012-06-07 10:04:59,11.8
1065589,1,1,53,2012-06-07 10:05:02,16.799999
1065589,1,1,54,2012-06-07 10:05:05,22.399999
1065589,1,1,55,2012-06-07 10:05:08,27.299999
1065589,1,1,56,2012-06-07 10:05:11,30.399999
1065589,1,1,57,2012-06-07 10:05:14,33.599998
1065589,1,1,58,2012-06-07 10:05:17,35.400001
1065589,1,1,59,2012-06-07 10:05:20,36.7
1065589,1,1,60,2012-06-07 10:05:23,36.0
1065589,1,1,61,2012-06-07 10:05:26,36.0
1065589,1,1,62,2012-06-07 10:05:29,36.7
1065589,1,1,63,2012-06-07 10:05:32,36.0
1065589,1,1,64,2012-06-07 10:05:35,34.799999
1065589,1,1,65,2012-06-07 10:05:38,34.2
1065589,1,1,66,2012-06-07 10:05:41,33.599998
1065589,1,1,67,2012-06-07 10:05:44,31.1
1065589,1,1,68,2012-06-07 10:05:47,26.1
1065589,1,1,69,2012-06-07 10:05:50,18.6
1065589,1,1,70,2012-06-07 10:05:53,11.199999
1065589,1,1,71,2012-06-07 10:05:56,1.899999
1065589,1,1,72,2012-06-07 10:06:10,3.099999
1065589,1,1,73,2012-06-07 10:06:13,13.0
1065589,1,1,74,2012-06-07 10:06:16,20.5
1065589,1,1,75,2012-06-07 10:06:19,26.7
1065589,1,1,76,2012-06-07 10:06:22,31.1
1065589,1,1,77,2012-06-07 10:06:25,35.400001
1065589,1,1,78,2012-06-07 10:06:28,37.900001
