sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1120119,1,1,1,1,2012-02-01 13:37:39,2012-02-01 13:39:16,1.62,0.0856,2.319354,5.0,1,1,1,1,1,,0.05,1,0,0,0,0,HOME,HOME
1120119,1,2,1,2,2012-02-01 13:39:19,2012-02-01 14:13:11,33.869998,6.380199,19.853333,41.6,15,1,15,1,15,21.820867,0.18,1,0,0,0,0,HOME,OTHER
1120119,1,3,1,3,2012-02-01 14:13:22,2012-02-01 14:14:31,1.149999,0.0443,1.3,1.9,1,1,1,1,1,10.822415,78.47,1,0,0,0,0,OTHER,OTHER
1120119,1,4,1,4,2012-02-01 15:32:59,2012-02-01 15:36:10,3.18,0.0802,1.670833,3.7,1,1,1,1,1,132.066046,9.98,1,0,0,0,0,OTHER,OTHER
1120119,1,5,1,5,2012-02-01 15:46:09,2012-02-01 15:57:50,11.68,3.548399,21.810362,49.1,15,1,15,1,15,23.274044,0.32,1,0,0,0,0,OTHER,HOME
1120119,1,6,1,6,2012-02-01 15:58:09,2012-02-01 15:59:51,1.7,0.079199,2.005714,3.1,1,1,1,1,1,16.984432,1309.58,1,0,0,0,0,HOME,HOME
1120119,1,7,2,1,2012-02-02 13:49:26,2012-02-02 13:54:30,5.07,2.497699,29.332352,50.3,5,1,5,1,5,52.36419,2.12,1,0,0,0,0,HOME,OTHER
1120119,1,8,2,2,2012-02-02 13:56:37,2012-02-02 13:59:45,3.13,0.930599,19.652727,33.6,5,1,5,1,5,52.678129,63.37,1,0,0,0,0,OTHER,OTHER
1120119,1,9,2,3,2012-02-02 15:03:07,2012-02-02 15:08:07,5.0,1.4299,18.282417,36.7,5,1,5,1,5,133.984704,8.13,1,0,0,0,0,OTHER,OTHER
1120119,1,10,2,4,2012-02-02 15:16:15,2012-02-02 15:18:09,1.899999,0.1211,8.7875,14.3,5,1,5,1,5,18.248212,8.27,1,0,0,0,0,OTHER,OTHER
1120119,1,11,2,5,2012-02-02 15:26:25,2012-02-02 15:30:07,3.7,1.7783,28.476388,49.1,5,1,5,1,5,42.878901,1267.28,1,0,0,0,0,OTHER,HOME
1120119,1,12,3,1,2012-02-03 12:37:24,2012-02-03 12:38:30,1.1,0.3946,20.695652,37.3,5,1,5,1,5,259.796887,5.05,1,0,0,0,0,HOME,OTHER
1120119,1,13,3,2,2012-02-03 12:43:33,2012-02-03 12:53:52,10.319999,2.121599,15.52327,49.7,5,2,"5,1",2,"1,5",36.141016,1.07,1,0,0,0,0,OTHER,OTHER
1120119,1,14,3,3,2012-02-03 12:54:56,2012-02-03 12:55:44,0.8,0.027699,1.642857,2.5,1,1,1,1,1,30.029082,7.65,1,0,0,0,0,OTHER,OTHER
1120119,1,15,3,4,2012-02-03 13:03:23,2012-02-03 13:06:45,3.369999,0.123499,1.886153,2.5,1,1,1,1,1,27.145062,48.93,1,0,0,0,0,OTHER,OTHER
1120119,1,16,3,5,2012-02-03 13:55:41,2012-02-03 13:57:59,2.299999,0.092699,1.852747,2.5,1,1,1,1,1,21.992202,3.33,1,0,0,0,0,OTHER,OTHER
1120119,1,17,3,6,2012-02-03 14:01:19,2012-02-03 14:11:36,10.279999,2.705399,19.258682,39.1,15,1,15,1,15,47.160994,0.15,1,0,0,0,0,OTHER,HOME
1120119,1,18,3,7,2012-02-03 14:11:45,2012-02-03 14:13:39,1.899999,0.0854,1.949999,2.5,1,1,1,1,1,5.532299,34.5,1,0,0,0,0,HOME,HOME
1120119,1,19,3,8,2012-02-03 14:48:09,2012-02-03 14:52:42,4.55,0.9857,13.640243,29.2,5,1,5,1,5,125.719359,84.13,1,0,0,0,0,HOME,OTHER
1120119,1,20,3,9,2012-02-03 16:16:50,2012-02-03 16:24:55,8.079999,0.402999,1.985517,3.1,1,1,1,1,1,120.69664,0.0,1,0,0,0,0,OTHER,HOME
