sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1124202,1,1,1,1,2012-02-03 07:35:12,2012-02-03 07:36:28,1.269999,0.3151,16.25,28.6,5,1,5,1,5,,279.48,1,0,0,0,0,OTHER,HOME
1124202,1,2,1,2,2012-02-03 12:15:57,2012-02-03 12:27:47,11.829999,6.5047,38.091176,67.1,5,1,5,1,5,81.763087,5.17,1,0,0,0,0,HOME,OTHER
1124202,1,3,1,3,2012-02-03 12:32:57,2012-02-03 12:35:54,2.95,0.660899,12.981356,36.7,5,1,5,1,5,45.991511,17.47,1,0,0,0,0,OTHER,OTHER
1124202,1,4,1,4,2012-02-03 12:53:22,2012-02-03 12:59:40,6.3,3.041899,29.652892,69.0,5,2,"5,1",2,"1,5",22.438107,4.38,1,0,0,0,0,OTHER,OTHER
1124202,1,5,1,5,2012-02-03 13:04:03,2012-02-03 13:11:58,7.92,1.3265,14.996,46.0,5,2,"1,5",2,"1,5",3.607471,4.57,1,0,0,0,0,OTHER,OTHER
1124202,1,6,1,6,2012-02-03 13:16:32,2012-02-03 13:17:29,0.949999,0.0549,2.914999,3.7,1,1,1,1,1,28.859775,56.83,1,0,0,0,0,OTHER,OTHER
1124202,1,7,1,7,2012-02-03 14:14:19,2012-02-03 14:24:06,9.779999,2.6891,23.024817,55.9,5,2,"1,5",2,"1,5",40.203818,31.95,1,0,0,0,0,OTHER,HOME
1124202,1,8,1,8,2012-02-03 14:56:03,2012-02-03 15:00:04,4.019999,1.0798,19.527692,42.3,5,1,5,1,5,26.21801,0.77,1,0,0,0,0,HOME,OTHER
1124202,1,9,1,9,2012-02-03 15:00:50,2012-02-03 15:03:54,3.069999,0.887199,17.866101,35.4,5,1,5,1,5,18.663791,156.07,1,0,0,0,0,OTHER,HOME
1124202,1,10,1,10,2012-02-03 17:39:58,2012-02-03 17:51:47,11.819999,2.664099,20.114743,50.3,6,2,"6,1",2,"1,6",33.88334,5.33,1,0,0,0,0,HOME,OTHER
1124202,1,11,1,11,2012-02-03 17:57:07,2012-02-03 18:17:54,20.78,4.0524,17.525925,45.4,6,3,"1,6,1",2,"1,6",93.806373,54.02,1,0,0,0,0,OTHER,OTHER
1124202,1,12,1,12,2012-02-03 19:11:55,2012-02-03 19:25:55,14.0,4.765399,24.301716,46.6,6,2,"1,6",2,"1,6",117.047021,0.0,1,0,0,0,0,OTHER,HOME
