sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1119762,1,1,1,1,2012-02-02 12:46:51,2012-02-02 12:50:56,4.079999,0.921599,16.495161,29.2,6,1,6,1,6,,3.38,1,0,0,0,0,HOME,OTHER
1119762,1,2,1,2,2012-02-02 12:54:19,2012-02-02 13:00:52,6.55,1.139999,15.834615,32.3,6,1,6,1,6,8.967836,6.32,1,0,0,0,0,OTHER,OTHER
1119762,1,3,1,3,2012-02-02 13:07:11,2012-02-02 13:37:49,30.629999,18.098899,38.857442,67.7,6,1,6,1,6,58.17177,87.13,1,0,0,0,0,OTHER,OTHER
1119762,1,4,1,4,2012-02-02 15:04:57,2012-02-02 15:40:18,35.349998,17.1578,32.889001,68.4,6,1,6,1,6,93.134488,132.6,1,0,0,0,0,OTHER,HOME
1119762,1,5,1,5,2012-02-02 17:52:54,2012-02-02 17:53:16,0.37,0.0159,1.962499,2.5,1,1,1,1,1,141.786294,14.93,1,0,0,0,0,HOME,HOME
1119762,1,6,1,6,2012-02-02 18:08:12,2012-02-02 18:09:03,0.85,0.0315,1.453846,3.1,1,1,1,1,1,49.455466,0.0,1,0,0,0,0,HOME,HOME
