sampno,perno,gpstripid,localid,time_local,gpsspeed
1123197,2,1,13,2012-02-06 15:15:49,3.099999
1123197,2,1,14,2012-02-06 15:15:53,1.2
1123197,2,1,15,2012-02-06 15:15:56,8.699999
1123197,2,1,16,2012-02-06 15:15:59,14.899999
1123197,2,1,17,2012-02-06 15:16:02,19.299999
1123197,2,1,18,2012-02-06 15:16:05,23.6
1123197,2,1,19,2012-02-06 15:16:08,26.1
1123197,2,1,20,2012-02-06 15:16:11,28.6
1123197,2,1,21,2012-02-06 15:16:14,31.1
1123197,2,1,22,2012-02-06 15:16:17,32.299999
1123197,2,1,23,2012-02-06 15:16:20,32.900001
1123197,2,1,24,2012-02-06 15:16:23,34.2
1123197,2,1,25,2012-02-06 15:16:26,34.799999
1123197,2,1,26,2012-02-06 15:16:29,34.799999
1123197,2,1,27,2012-02-06 15:16:32,36.0
1123197,2,1,28,2012-02-06 15:16:35,36.7
1123197,2,1,29,2012-02-06 15:16:38,37.900001
1123197,2,1,30,2012-02-06 15:16:41,37.299999
1123197,2,1,31,2012-02-06 15:16:44,34.799999
1123197,2,1,32,2012-02-06 15:16:47,34.799999
1123197,2,1,33,2012-02-06 15:16:50,36.7
1123197,2,1,34,2012-02-06 15:16:53,35.400001
1123197,2,1,35,2012-02-06 15:16:56,34.2
1123197,2,1,36,2012-02-06 15:16:59,32.900001
1123197,2,1,37,2012-02-06 15:17:02,29.2
1123197,2,1,38,2012-02-06 15:17:05,21.7
1123197,2,1,39,2012-02-06 15:17:08,14.899999
1123197,2,1,40,2012-02-06 15:17:11,4.3
1123197,2,1,41,2012-02-06 15:17:14,8.699999
1123197,2,1,42,2012-02-06 15:17:17,19.299999
1123197,2,1,43,2012-02-06 15:17:20,29.799999
1123197,2,1,44,2012-02-06 15:17:23,37.299999
1123197,2,1,45,2012-02-06 15:17:26,43.5
1123197,2,1,46,2012-02-06 15:17:29,48.5
1123197,2,1,47,2012-02-06 15:17:32,52.2
1123197,2,1,48,2012-02-06 15:17:35,55.299999
1123197,2,1,49,2012-02-06 15:17:38,56.5
1123197,2,1,50,2012-02-06 15:17:41,57.2
1123197,2,1,51,2012-02-06 15:17:44,55.900001
1123197,2,1,52,2012-02-06 15:17:47,52.799999
1123197,2,1,53,2012-02-06 15:17:51,42.900001
1123197,2,1,54,2012-02-06 15:17:54,36.7
1123197,2,1,55,2012-02-06 15:17:57,26.1
1123197,2,1,56,2012-02-06 15:18:00,13.0
1123197,2,1,57,2012-02-06 15:18:03,1.899999
1123197,2,1,58,2012-02-06 15:18:06,10.6
1123197,2,1,59,2012-02-06 15:18:09,19.899999
1123197,2,1,60,2012-02-06 15:18:13,30.399999
1123197,2,1,61,2012-02-06 15:18:16,37.299999
1123197,2,1,62,2012-02-06 15:18:19,42.900001
1123197,2,1,63,2012-02-06 15:18:22,47.2
1123197,2,1,64,2012-02-06 15:18:25,50.299999
1123197,2,1,65,2012-02-06 15:18:28,51.0
1123197,2,1,66,2012-02-06 15:18:31,48.5
1123197,2,1,67,2012-02-06 15:18:34,44.099998
1123197,2,1,68,2012-02-06 15:18:37,35.400001
1123197,2,1,69,2012-02-06 15:18:40,26.7
1123197,2,1,70,2012-02-06 15:18:43,15.5
1123197,2,1,71,2012-02-06 15:18:46,6.199999
1123197,2,1,72,2012-02-06 15:20:06,1.899999
1123197,2,1,73,2012-02-06 15:20:09,9.899999
1123197,2,1,74,2012-02-06 15:20:12,14.899999
1123197,2,1,75,2012-02-06 15:20:16,19.299999
1123197,2,1,76,2012-02-06 15:20:19,23.6
1123197,2,1,77,2012-02-06 15:20:23,26.7
1123197,2,1,78,2012-02-06 15:20:26,26.1
1123197,2,1,79,2012-02-06 15:20:29,23.0
1123197,2,1,80,2012-02-06 15:20:32,16.2
1123197,2,1,81,2012-02-06 15:20:35,2.5
1123197,2,1,82,2012-02-06 15:20:38,5.0
1123197,2,1,83,2012-02-06 15:20:42,16.2
1123197,2,1,84,2012-02-06 15:20:45,19.299999
1123197,2,1,85,2012-02-06 15:20:49,24.2
1123197,2,1,86,2012-02-06 15:20:52,25.5
1123197,2,1,87,2012-02-06 15:20:55,24.899999
1123197,2,1,88,2012-02-06 15:20:58,25.5
1123197,2,1,89,2012-02-06 15:21:01,27.299999
1123197,2,1,90,2012-02-06 15:21:04,29.799999
1123197,2,1,91,2012-02-06 15:21:07,29.2
1123197,2,1,92,2012-02-06 15:21:10,28.6
1123197,2,1,93,2012-02-06 15:21:14,27.299999
1123197,2,1,94,2012-02-06 15:21:17,23.0
1123197,2,1,95,2012-02-06 15:21:20,16.2
1123197,2,1,96,2012-02-06 15:21:23,11.199999
1123197,2,1,97,2012-02-06 15:21:27,6.199999
1123197,2,1,98,2012-02-06 15:21:30,10.6
1123197,2,1,99,2012-02-06 15:21:33,18.6
1123197,2,1,100,2012-02-06 15:21:36,21.7
1123197,2,1,101,2012-02-06 15:21:39,19.899999
1123197,2,1,102,2012-02-06 15:21:42,11.199999
1123197,2,1,103,2012-02-06 15:21:45,5.0
1123197,2,1,104,2012-02-06 15:21:49,4.3
