sampno,home_county_id,mpo_id,persons_count,persons_count_gps,travel_day1,gps_trips_td,gps_trips_23,diary_trips_td,gps_complete,diary_complete,gps_diary_complete,deldateid,nsdeliverable,mtcflag
1121125,06057,16,1,1,2012-04-24 00:00:00,8,4,8,1,1,1,2,1,
