sampno,perno,gpstripid,localid,time_local,gpsspeed
1124474,1,1,13,2012-02-28 08:03:09,16.2
1124474,1,1,14,2012-02-28 08:03:12,13.0
1124474,1,1,15,2012-02-28 08:03:15,14.3
1124474,1,1,16,2012-02-28 08:03:18,23.6
1124474,1,1,17,2012-02-28 08:03:21,27.299999
1124474,1,1,18,2012-02-28 08:03:24,26.1
1124474,1,1,19,2012-02-28 08:03:27,17.399999
1124474,1,1,20,2012-02-28 08:03:30,13.699999
1124474,1,1,21,2012-02-28 08:03:33,21.1
1124474,1,1,22,2012-02-28 08:03:36,28.6
1124474,1,1,23,2012-02-28 08:03:39,32.299999
1124474,1,1,24,2012-02-28 08:03:42,34.799999
1124474,1,1,25,2012-02-28 08:03:45,32.900001
1124474,1,1,26,2012-02-28 08:03:48,30.399999
1124474,1,1,27,2012-02-28 08:03:51,28.0
1124474,1,1,28,2012-02-28 08:03:54,14.899999
1124474,1,1,29,2012-02-28 08:03:57,3.7
1124474,1,1,30,2012-02-28 08:04:00,15.5
1124474,1,1,31,2012-02-28 08:04:03,28.0
1124474,1,1,32,2012-02-28 08:04:06,30.399999
1124474,1,1,33,2012-02-28 08:04:09,28.0
1124474,1,1,34,2012-02-28 08:04:12,20.5
1124474,1,1,35,2012-02-28 08:04:15,8.1
1124474,1,1,36,2012-02-28 08:04:18,19.299999
1124474,1,1,37,2012-02-28 08:04:21,31.7
1124474,1,1,38,2012-02-28 08:04:24,35.400001
1124474,1,1,39,2012-02-28 08:04:27,37.299999
1124474,1,1,40,2012-02-28 08:04:30,36.7
1124474,1,1,41,2012-02-28 08:04:33,26.7
1124474,1,1,42,2012-02-28 08:04:36,11.8
1124474,1,1,43,2012-02-28 08:04:39,9.899999
1124474,1,1,44,2012-02-28 08:04:42,21.1
1124474,1,1,45,2012-02-28 08:04:45,26.1
1124474,1,1,46,2012-02-28 08:04:48,17.399999
1124474,1,1,47,2012-02-28 08:04:51,13.0
1124474,1,1,48,2012-02-28 08:04:54,21.1
1124474,1,1,49,2012-02-28 08:04:57,24.899999
1124474,1,1,50,2012-02-28 08:05:00,28.6
1124474,1,1,51,2012-02-28 08:05:03,29.799999
1124474,1,1,52,2012-02-28 08:05:06,30.399999
1124474,1,1,53,2012-02-28 08:05:09,22.399999
1124474,1,1,54,2012-02-28 08:05:12,9.3
1124474,1,1,55,2012-02-28 08:05:15,18.6
1124474,1,1,56,2012-02-28 08:05:18,24.899999
1124474,1,1,57,2012-02-28 08:05:21,29.2
1124474,1,1,58,2012-02-28 08:05:24,31.7
1124474,1,1,59,2012-02-28 08:05:27,31.7
1124474,1,1,60,2012-02-28 08:05:30,31.1
1124474,1,1,61,2012-02-28 08:05:33,30.399999
1124474,1,1,62,2012-02-28 08:05:36,19.899999
1124474,1,1,63,2012-02-28 08:05:39,6.8
1124474,1,1,64,2012-02-28 08:05:42,18.6
1124474,1,1,65,2012-02-28 08:05:45,28.0
1124474,1,1,66,2012-02-28 08:05:48,32.299999
1124474,1,1,67,2012-02-28 08:05:51,33.599998
1124474,1,1,68,2012-02-28 08:05:54,34.2
1124474,1,1,69,2012-02-28 08:05:57,34.2
1124474,1,1,70,2012-02-28 08:06:00,29.799999
1124474,1,1,71,2012-02-28 08:06:03,16.799999
1124474,1,1,72,2012-02-28 08:06:06,3.7
1124474,1,1,73,2012-02-28 08:06:09,5.599999
1124474,1,1,74,2012-02-28 08:06:12,5.0
1124474,1,1,75,2012-02-28 08:06:15,16.2
1124474,1,1,76,2012-02-28 08:06:18,29.799999
1124474,1,1,77,2012-02-28 08:06:21,36.7
1124474,1,1,78,2012-02-28 08:06:24,41.0
1124474,1,1,79,2012-02-28 08:06:27,41.599998
1124474,1,1,80,2012-02-28 08:06:30,40.400001
1124474,1,1,81,2012-02-28 08:06:33,39.099998
1124474,1,1,82,2012-02-28 08:06:36,38.5
1124474,1,1,83,2012-02-28 08:06:39,38.5
1124474,1,1,84,2012-02-28 08:06:42,37.299999
1124474,1,1,85,2012-02-28 08:06:45,37.299999
1124474,1,1,86,2012-02-28 08:06:48,36.7
1124474,1,1,87,2012-02-28 08:06:51,37.900001
1124474,1,1,88,2012-02-28 08:06:54,40.400001
1124474,1,1,89,2012-02-28 08:06:57,41.0
1124474,1,1,90,2012-02-28 08:07:00,38.5
1124474,1,1,91,2012-02-28 08:07:03,35.400001
1124474,1,1,92,2012-02-28 08:07:06,35.400001
1124474,1,1,93,2012-02-28 08:07:09,34.799999
1124474,1,1,94,2012-02-28 08:07:12,32.900001
1124474,1,1,95,2012-02-28 08:07:15,31.1
1124474,1,1,96,2012-02-28 08:07:18,32.299999
1124474,1,1,97,2012-02-28 08:07:21,34.2
1124474,1,1,98,2012-02-28 08:07:24,35.400001
1124474,1,1,99,2012-02-28 08:07:27,33.599998
1124474,1,1,100,2012-02-28 08:07:30,31.7
1124474,1,1,101,2012-02-28 08:07:33,29.799999
1124474,1,1,102,2012-02-28 08:07:36,29.2
1124474,1,1,103,2012-02-28 08:07:39,28.0
1124474,1,1,104,2012-02-28 08:07:42,26.1
1124474,1,1,105,2012-02-28 08:07:45,28.0
1124474,1,1,106,2012-02-28 08:07:48,30.399999
1124474,1,1,107,2012-02-28 08:07:51,30.399999
1124474,1,1,108,2012-02-28 08:07:54,31.1
1124474,1,1,109,2012-02-28 08:07:57,31.1
1124474,1,1,110,2012-02-28 08:08:00,32.299999
1124474,1,1,111,2012-02-28 08:08:03,33.599998
1124474,1,1,112,2012-02-28 08:08:06,34.799999
1124474,1,1,113,2012-02-28 08:08:09,35.400001
1124474,1,1,114,2012-02-28 08:08:12,36.7
1124474,1,1,115,2012-02-28 08:08:15,39.099998
1124474,1,1,116,2012-02-28 08:08:18,39.799999
1124474,1,1,117,2012-02-28 08:08:21,40.400001
1124474,1,1,118,2012-02-28 08:08:24,41.599998
1124474,1,1,119,2012-02-28 08:08:27,42.299999
1124474,1,1,120,2012-02-28 08:08:30,43.5
1124474,1,1,121,2012-02-28 08:08:33,44.7
1124474,1,1,122,2012-02-28 08:08:36,46.0
1124474,1,1,123,2012-02-28 08:08:39,47.799999
1124474,1,1,124,2012-02-28 08:08:42,49.099998
1124474,1,1,125,2012-02-28 08:08:45,49.7
1124474,1,1,126,2012-02-28 08:08:48,50.299999
1124474,1,1,127,2012-02-28 08:08:51,50.299999
1124474,1,1,128,2012-02-28 08:08:54,48.5
1124474,1,1,129,2012-02-28 08:08:57,46.599998
1124474,1,1,130,2012-02-28 08:09:00,44.099998
1124474,1,1,131,2012-02-28 08:09:03,44.099998
1124474,1,1,132,2012-02-28 08:09:06,43.5
1124474,1,1,133,2012-02-28 08:09:09,37.900001
1124474,1,1,134,2012-02-28 08:09:12,26.1
1124474,1,1,135,2012-02-28 08:09:15,17.399999
1124474,1,1,136,2012-02-28 08:09:18,16.799999
1124474,1,1,137,2012-02-28 08:09:21,9.3
1124474,1,2,716,2012-02-28 17:26:36,1.2
1124474,1,2,717,2012-02-28 17:26:39,10.6
1124474,1,2,718,2012-02-28 17:26:42,20.5
1124474,1,2,719,2012-02-28 17:26:45,26.1
1124474,1,2,720,2012-02-28 17:26:48,36.0
1124474,1,2,721,2012-02-28 17:26:51,43.5
1124474,1,2,722,2012-02-28 17:26:54,47.799999
1124474,1,2,723,2012-02-28 17:26:57,51.0
1124474,1,2,724,2012-02-28 17:27:00,51.599998
1124474,1,2,725,2012-02-28 17:27:03,52.2
1124474,1,2,726,2012-02-28 17:27:06,54.099998
1124474,1,2,727,2012-02-28 17:27:09,55.299999
1124474,1,2,728,2012-02-28 17:27:12,55.900001
1124474,1,2,729,2012-02-28 17:27:15,57.2
1124474,1,2,730,2012-02-28 17:27:18,58.400001
1124474,1,2,731,2012-02-28 17:27:21,59.0
1124474,1,2,732,2012-02-28 17:27:24,57.2
1124474,1,2,733,2012-02-28 17:27:27,55.299999
1124474,1,2,734,2012-02-28 17:27:30,48.5
1124474,1,2,735,2012-02-28 17:27:33,40.400001
1124474,1,2,736,2012-02-28 17:27:36,37.299999
1124474,1,2,737,2012-02-28 17:27:39,35.400001
1124474,1,2,738,2012-02-28 17:27:42,34.799999
1124474,1,2,739,2012-02-28 17:27:45,34.799999
1124474,1,2,740,2012-02-28 17:27:48,34.799999
1124474,1,2,741,2012-02-28 17:27:51,34.2
1124474,1,2,742,2012-02-28 17:27:54,34.2
1124474,1,2,743,2012-02-28 17:27:57,34.799999
1124474,1,2,744,2012-02-28 17:28:00,36.7
1124474,1,2,745,2012-02-28 17:28:03,38.5
1124474,1,2,746,2012-02-28 17:28:06,39.799999
1124474,1,2,747,2012-02-28 17:28:09,40.400001
1124474,1,2,748,2012-02-28 17:28:12,41.0
1124474,1,2,749,2012-02-28 17:28:15,41.599998
1124474,1,2,750,2012-02-28 17:28:18,41.0
1124474,1,2,751,2012-02-28 17:28:21,40.400001
1124474,1,2,752,2012-02-28 17:28:24,40.400001
1124474,1,2,753,2012-02-28 17:28:27,40.400001
1124474,1,2,754,2012-02-28 17:28:30,39.799999
1124474,1,2,755,2012-02-28 17:28:33,37.900001
1124474,1,2,756,2012-02-28 17:28:36,35.400001
1124474,1,2,757,2012-02-28 17:28:39,30.399999
1124474,1,2,758,2012-02-28 17:28:42,30.399999
1124474,1,2,759,2012-02-28 17:28:45,26.1
1124474,1,2,760,2012-02-28 17:28:48,26.7
1124474,1,2,761,2012-02-28 17:28:51,29.2
1124474,1,2,762,2012-02-28 17:28:54,30.399999
1124474,1,2,763,2012-02-28 17:28:57,31.7
1124474,1,2,764,2012-02-28 17:29:00,29.799999
1124474,1,2,765,2012-02-28 17:29:03,28.6
1124474,1,2,766,2012-02-28 17:29:06,29.799999
1124474,1,2,767,2012-02-28 17:29:09,29.799999
1124474,1,2,768,2012-02-28 17:29:12,32.299999
1124474,1,2,769,2012-02-28 17:29:15,34.799999
1124474,1,2,770,2012-02-28 17:29:18,37.299999
1124474,1,2,771,2012-02-28 17:29:21,38.5
1124474,1,2,772,2012-02-28 17:29:24,38.5
1124474,1,2,773,2012-02-28 17:29:27,36.7
1124474,1,2,774,2012-02-28 17:29:30,35.400001
1124474,1,2,775,2012-02-28 17:29:33,34.2
1124474,1,2,776,2012-02-28 17:29:36,32.900001
1124474,1,2,777,2012-02-28 17:29:39,32.299999
1124474,1,2,778,2012-02-28 17:29:42,34.2
1124474,1,2,779,2012-02-28 17:29:45,34.2
1124474,1,2,780,2012-02-28 17:29:48,34.799999
1124474,1,2,781,2012-02-28 17:29:51,34.799999
1124474,1,2,782,2012-02-28 17:29:54,32.900001
1124474,1,2,783,2012-02-28 17:29:57,31.1
1124474,1,2,784,2012-02-28 17:30:00,31.1
1124474,1,2,785,2012-02-28 17:30:03,29.799999
1124474,1,2,786,2012-02-28 17:30:06,27.299999
1124474,1,2,787,2012-02-28 17:30:09,24.2
1124474,1,2,788,2012-02-28 17:30:12,18.6
1124474,1,2,789,2012-02-28 17:30:15,4.3
1124474,1,2,790,2012-02-28 17:30:20,4.3
1124474,1,2,791,2012-02-28 17:30:23,19.899999
1124474,1,2,792,2012-02-28 17:30:26,26.7
1124474,1,2,793,2012-02-28 17:30:29,28.0
1124474,1,2,794,2012-02-28 17:30:32,28.0
1124474,1,2,795,2012-02-28 17:30:35,28.6
1124474,1,2,796,2012-02-28 17:30:38,29.2
1124474,1,2,797,2012-02-28 17:30:41,29.799999
1124474,1,2,798,2012-02-28 17:30:44,26.7
1124474,1,2,799,2012-02-28 17:30:47,19.899999
1124474,1,2,800,2012-02-28 17:30:50,11.8
1124474,1,2,801,2012-02-28 17:30:53,16.799999
1124474,1,2,802,2012-02-28 17:30:56,21.1
1124474,1,2,803,2012-02-28 17:30:59,22.399999
1124474,1,2,804,2012-02-28 17:31:02,15.5
1124474,1,2,805,2012-02-28 17:31:05,1.899999
1124474,1,2,806,2012-02-28 17:31:08,9.899999
1124474,1,2,807,2012-02-28 17:31:11,9.899999
1124474,1,2,808,2012-02-28 17:31:14,19.899999
1124474,1,2,809,2012-02-28 17:31:17,21.1
1124474,1,2,810,2012-02-28 17:31:20,13.699999
1124474,1,2,811,2012-02-28 17:31:23,13.0
1124474,1,2,812,2012-02-28 17:31:26,11.199999
1124474,1,2,813,2012-02-28 17:31:29,2.5
1124474,1,3,814,2012-02-28 17:31:42,3.099999
1124474,1,3,815,2012-02-28 17:31:45,5.0
1124474,1,3,816,2012-02-28 17:31:48,7.5
1124474,1,3,817,2012-02-28 17:31:51,12.399999
1124474,1,3,818,2012-02-28 17:31:54,5.599999
1124474,1,3,819,2012-02-28 17:31:59,1.2
1124474,1,3,820,2012-02-28 17:32:02,9.899999
1124474,1,3,821,2012-02-28 17:32:05,18.0
1124474,1,3,822,2012-02-28 17:32:08,21.1
1124474,1,3,823,2012-02-28 17:32:11,6.199999
1124474,1,3,824,2012-02-28 17:32:14,11.199999
1124474,1,3,825,2012-02-28 17:32:17,18.6
1124474,1,3,826,2012-02-28 17:32:20,23.6
1124474,1,3,827,2012-02-28 17:32:23,21.1
1124474,1,3,828,2012-02-28 17:32:26,5.599999
1124474,1,3,829,2012-02-28 17:32:35,1.2
1124474,1,3,830,2012-02-28 17:32:38,1.2
1124474,1,3,831,2012-02-28 17:32:41,9.3
1124474,1,3,832,2012-02-28 17:32:44,12.399999
1124474,1,3,833,2012-02-28 17:32:47,19.899999
1124474,1,3,834,2012-02-28 17:32:50,18.6
1124474,1,3,835,2012-02-28 17:32:53,19.299999
1124474,1,3,836,2012-02-28 17:32:56,22.399999
1124474,1,3,837,2012-02-28 17:32:59,23.6
1124474,1,3,838,2012-02-28 17:33:02,25.5
1124474,1,3,839,2012-02-28 17:33:05,25.5
1124474,1,3,840,2012-02-28 17:33:08,23.0
1124474,1,3,841,2012-02-28 17:33:11,16.2
1124474,1,3,842,2012-02-28 17:33:14,6.199999
1124474,1,3,843,2012-02-28 17:33:17,4.3
1124474,1,3,844,2012-02-28 17:33:20,16.799999
1124474,1,3,845,2012-02-28 17:33:23,24.2
1124474,1,3,846,2012-02-28 17:33:26,29.799999
1124474,1,3,847,2012-02-28 17:33:29,32.299999
1124474,1,3,848,2012-02-28 17:33:32,32.900001
1124474,1,3,849,2012-02-28 17:33:35,32.299999
1124474,1,3,850,2012-02-28 17:33:38,31.7
1124474,1,3,851,2012-02-28 17:33:41,29.799999
1124474,1,3,852,2012-02-28 17:33:44,28.6
1124474,1,3,853,2012-02-28 17:33:47,20.5
1124474,1,3,854,2012-02-28 17:33:50,8.699999
1124474,1,3,855,2012-02-28 17:33:55,1.899999
1124474,1,3,856,2012-02-28 17:33:58,9.899999
1124474,1,3,857,2012-02-28 17:34:01,15.5
1124474,1,3,858,2012-02-28 17:34:04,26.1
1124474,1,3,859,2012-02-28 17:34:07,29.2
1124474,1,3,860,2012-02-28 17:34:10,31.1
1124474,1,3,861,2012-02-28 17:34:13,30.399999
1124474,1,3,862,2012-02-28 17:34:16,29.799999
1124474,1,3,863,2012-02-28 17:34:19,28.0
1124474,1,3,864,2012-02-28 17:34:22,13.699999
1124474,1,3,865,2012-02-28 17:34:25,1.899999
1124474,1,3,866,2012-02-28 17:34:28,17.399999
1124474,1,3,867,2012-02-28 17:34:31,20.5
1124474,1,3,868,2012-02-28 17:34:34,9.899999
1124474,1,3,869,2012-02-28 17:34:37,17.399999
1124474,1,3,870,2012-02-28 17:34:40,21.1
1124474,1,3,871,2012-02-28 17:34:43,24.899999
1124474,1,3,872,2012-02-28 17:34:46,28.6
1124474,1,3,873,2012-02-28 17:34:49,30.399999
1124474,1,3,874,2012-02-28 17:34:52,30.399999
1124474,1,3,875,2012-02-28 17:34:55,26.1
1124474,1,3,876,2012-02-28 17:34:58,13.0
1124474,1,3,877,2012-02-28 17:35:01,3.7
1124474,1,3,878,2012-02-28 17:35:19,1.2
1124474,1,3,879,2012-02-28 17:35:23,1.2
1124474,1,3,880,2012-02-28 17:35:26,2.5
1124474,1,3,881,2012-02-28 17:35:29,1.899999
1124474,1,3,882,2012-02-28 17:35:32,1.2
