sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1124769,1,1,1,1,2012-04-26 07:35:51,2012-04-26 07:39:27,3.599999,0.9444,16.519403,28.6,5,1,5,1,5,,1.88,1,0,0,0,0,HOME,SCHOOL
1124769,1,2,1,2,2012-04-26 07:41:20,2012-04-26 07:50:30,9.17,2.091799,16.961379,37.9,5,2,"5,1",2,"1,5",2.852539,1.4,1,0,0,0,0,SCHOOL,SCHOOL
1124769,1,3,1,3,2012-04-26 07:51:54,2012-04-26 08:22:45,30.85,14.5178,36.045511,74.6,5,3,"1,5,1",2,"1,5",36.016352,90.9,1,0,0,0,0,SCHOOL,WORK
1124769,1,4,1,4,2012-04-26 09:53:39,2012-04-26 10:02:21,8.699999,0.3682,2.242857,3.7,1,1,1,1,1,25.215635,33.95,1,0,0,0,0,WORK,OTHER
1124769,1,5,1,5,2012-04-26 10:36:18,2012-04-26 10:43:01,6.719999,0.344799,2.895689,5.0,1,1,1,1,1,45.569895,22.78,1,0,0,0,0,OTHER,WORK
1124769,1,6,1,6,2012-04-26 11:05:48,2012-04-26 11:15:24,9.6,0.3668,2.582575,4.3,1,1,1,1,1,7.756298,55.38,1,0,0,0,0,WORK,OTHER
1124769,1,7,1,7,2012-04-26 12:10:47,2012-04-26 12:19:16,8.479999,0.406899,2.793283,4.3,1,1,1,1,1,66.464273,208.82,1,0,0,0,0,OTHER,WORK
1124769,1,8,1,8,2012-04-26 15:48:05,2012-04-26 16:12:58,24.879999,14.219599,42.926463,78.0,5,3,"1,5,1",2,"1,5",14.429887,8.08,1,0,0,0,0,WORK,OTHER
1124769,1,9,1,9,2012-04-26 16:21:03,2012-04-26 16:26:34,5.519999,0.5917,10.677777,32.9,5,3,"1,5,1",2,"1,5",9.289283,5.12,1,0,0,0,0,OTHER,SCHOOL
1124769,1,10,1,10,2012-04-26 16:31:41,2012-04-26 16:36:31,4.829999,1.2473,17.668674,34.8,5,2,"1,5",2,"1,5",64.035627,76.87,1,0,0,0,0,SCHOOL,HOME
1124769,1,11,1,11,2012-04-26 17:53:23,2012-04-26 18:01:21,7.969999,1.0676,10.24,31.7,5,2,"5,1",2,"1,5",14.264771,42.97,1,0,0,0,0,HOME,SCHOOL
1124769,1,12,1,12,2012-04-26 18:44:19,2012-04-26 18:56:18,11.979999,1.8818,15.432142,30.8,5,2,"1,5",2,"1,5",60.011141,801.62,1,0,0,0,0,SCHOOL,OTHER
1124769,1,13,2,1,2012-04-27 08:17:55,2012-04-27 08:21:10,3.25,0.264999,5.893181,19.3,5,1,5,1,5,,0.22,1,0,0,0,0,SCHOOL,SCHOOL
1124769,1,14,2,2,2012-04-27 08:21:23,2012-04-27 08:33:46,12.38,3.8517,22.60693,41.0,5,1,5,1,5,11.19318,0.67,1,0,0,0,0,SCHOOL,SCHOOL
1124769,1,15,2,3,2012-04-27 08:34:26,2012-04-27 08:39:09,4.719999,1.2465,21.592647,34.8,5,1,5,1,5,21.237113,35.9,1,0,0,0,0,SCHOOL,HOME
1124769,1,16,2,4,2012-04-27 09:15:03,2012-04-27 09:25:21,10.3,4.204699,28.653714,52.8,5,1,5,1,5,22.388358,83.53,1,0,0,0,0,HOME,OTHER
1124769,1,17,2,5,2012-04-27 10:48:53,2012-04-27 10:58:43,9.829999,4.1954,29.404166,47.8,5,1,5,1,5,32.592218,318.65,1,0,0,0,0,OTHER,HOME
1124769,1,18,2,6,2012-04-27 16:17:22,2012-04-27 16:21:00,3.63,1.2058,20.334285,32.9,5,1,5,1,5,54.784772,5.58,1,0,0,0,0,HOME,SCHOOL
1124769,1,19,2,7,2012-04-27 16:26:35,2012-04-27 16:37:41,11.1,2.2088,17.121568,34.8,5,2,"1,5",2,"1,5",134.395587,6.97,1,0,0,0,0,SCHOOL,SCHOOL
1124769,1,20,2,8,2012-04-27 16:44:39,2012-04-27 16:47:37,2.97,0.9512,18.763333,31.7,5,1,5,1,5,34.982583,0.97,1,0,0,0,0,SCHOOL,HOME
1124769,1,21,2,9,2012-04-27 16:48:35,2012-04-27 16:58:22,9.779999,6.132699,39.811891,76.4,5,1,5,1,5,23.936877,38.48,1,0,0,0,0,HOME,OTHER
1124769,1,22,2,10,2012-04-27 17:36:51,2012-04-27 17:49:10,12.319999,4.543399,28.908556,49.1,5,1,5,1,5,26.990519,51.65,1,0,0,0,0,OTHER,HOME
1124769,1,23,2,11,2012-04-27 18:40:49,2012-04-27 18:52:31,11.699999,4.658299,28.13604,47.8,5,1,5,1,5,11.192142,0.25,1,0,0,0,0,HOME,OTHER
1124769,1,24,2,12,2012-04-27 18:52:46,2012-04-27 19:05:04,12.3,4.661099,26.146009,46.0,5,2,"5,1",2,"1,5",3.607471,74.77,1,0,0,0,0,OTHER,OTHER
