sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1043613,1,1,1,1,2012-05-16 08:19:05,2012-05-16 08:39:28,20.379999,4.839799,19.397916,73.9,5,2,"5,1",2,"1,5",,213.28,1,0,0,0,0,HOME,WORK
1043613,1,2,1,2,2012-05-16 12:12:45,2012-05-16 12:23:31,10.77,4.2111,30.793589,74.6,5,1,5,1,5,460.755142,72.45,1,0,0,0,0,WORK,HOME
1043613,1,3,1,3,2012-05-16 13:35:58,2012-05-16 13:40:08,4.17,0.952499,18.903448,31.7,5,1,5,1,5,88.845662,8.42,1,0,0,0,0,HOME,OTHER
1043613,1,4,1,4,2012-05-16 13:48:33,2012-05-16 13:58:18,9.75,4.141799,34.047945,80.8,5,1,5,1,5,38.784956,178.5,1,0,0,0,0,OTHER,WORK
1043613,1,5,1,5,2012-05-16 16:56:48,2012-05-16 17:43:26,46.630001,13.4312,21.749093,69.6,5,1,5,1,5,165.151019,206.05,1,0,0,0,0,WORK,OTHER
1043613,1,6,1,6,2012-05-16 21:09:29,2012-05-16 21:44:20,34.849998,14.338399,28.099652,60.3,5,1,5,1,5,36.185809,681.57,1,0,0,0,0,OTHER,HOME
1043613,1,7,2,1,2012-05-17 09:05:54,2012-05-17 09:25:52,19.969999,4.8217,19.691065,72.1,5,2,"5,1",2,"1,5",46.947847,1385.78,1,0,0,0,0,HOME,WORK
1043613,1,8,3,1,2012-05-18 08:31:39,2012-05-18 08:45:11,13.529999,4.090099,23.954679,70.2,5,1,5,1,5,,3.22,1,0,0,0,0,HOME,OTHER
1043613,1,9,3,2,2012-05-18 08:48:24,2012-05-18 08:51:49,3.42,0.162599,2.441176,3.1,1,1,1,1,1,24.464206,16.68,1,0,0,0,0,OTHER,WORK
1043613,1,10,3,3,2012-05-18 09:08:30,2012-05-18 09:17:40,9.17,1.583199,10.718562,33.6,5,2,"1,5",2,"1,5",238.811297,7.25,1,0,0,0,0,WORK,OTHER
1043613,1,11,3,4,2012-05-18 09:24:55,2012-05-18 09:29:32,4.619999,0.2055,2.380459,3.7,1,1,1,1,1,33.574474,140.67,1,0,0,0,0,OTHER,OTHER
1043613,1,12,3,5,2012-05-18 11:50:12,2012-05-18 11:53:02,2.829999,0.128299,2.095999,3.7,1,1,1,1,1,300.114514,106.0,1,0,0,0,0,OTHER,OTHER
1043613,1,13,3,6,2012-05-18 13:39:02,2012-05-18 14:08:15,29.219999,14.084199,36.664628,83.6,5,2,"1,5",2,"1,5",53.972326,153.15,1,1,0,0,0,OTHER,OTHER
1043613,1,14,3,7,2012-05-18 16:41:24,2012-05-18 17:04:34,23.17,14.299699,38.640315,64.0,5,1,5,1,5,33.20352,38.97,1,0,0,0,0,OTHER,HOME
1043613,1,15,3,8,2012-05-18 17:43:32,2012-05-18 17:48:10,4.63,0.1176,1.613636,3.1,1,1,1,1,1,19.959199,6.15,1,0,0,0,0,HOME,HOME
1043613,1,16,3,9,2012-05-18 17:54:19,2012-05-18 17:57:22,3.049999,0.110899,1.647058,2.5,1,1,1,1,1,37.030667,0.0,1,0,0,0,0,HOME,HOME
