sampno,perno,gpstripid,localid,time_local,gpsspeed
1121310,1,1,8,2012-02-02 07:36:42,1.2
1121310,1,1,9,2012-02-02 07:36:45,1.899999
1121310,1,1,10,2012-02-02 07:36:48,1.899999
1121310,1,1,11,2012-02-02 07:36:52,1.2
1121310,1,1,12,2012-02-02 07:36:55,5.0
1121310,1,1,13,2012-02-02 07:36:58,10.6
1121310,1,1,14,2012-02-02 07:37:01,12.399999
1121310,1,1,15,2012-02-02 07:37:04,13.699999
1121310,1,1,16,2012-02-02 07:37:07,13.0
1121310,1,1,17,2012-02-02 07:37:10,11.199999
1121310,1,1,18,2012-02-02 07:37:13,13.0
1121310,1,1,19,2012-02-02 07:37:16,9.3
1121310,1,1,20,2012-02-02 07:37:19,5.599999
1121310,1,1,21,2012-02-02 07:37:22,2.5
1121310,1,1,22,2012-02-02 07:37:25,4.3
1121310,1,1,23,2012-02-02 07:37:28,9.899999
1121310,1,1,24,2012-02-02 07:37:31,12.399999
1121310,1,1,25,2012-02-02 07:37:34,13.0
1121310,1,1,26,2012-02-02 07:37:37,16.2
1121310,1,1,27,2012-02-02 07:37:40,14.899999
1121310,1,1,28,2012-02-02 07:37:43,9.3
1121310,1,1,29,2012-02-02 07:37:46,4.3
1121310,1,1,30,2012-02-02 07:37:49,5.599999
1121310,1,1,31,2012-02-02 07:37:52,9.3
1121310,1,1,32,2012-02-02 07:37:55,14.899999
1121310,1,1,33,2012-02-02 07:37:58,18.6
1121310,1,1,34,2012-02-02 07:38:01,19.299999
1121310,1,1,35,2012-02-02 07:38:04,18.0
1121310,1,1,36,2012-02-02 07:38:07,19.299999
1121310,1,1,37,2012-02-02 07:38:10,19.899999
1121310,1,1,38,2012-02-02 07:38:13,18.6
1121310,1,1,39,2012-02-02 07:38:16,16.799999
1121310,1,1,40,2012-02-02 07:38:19,9.899999
1121310,1,1,41,2012-02-02 07:38:22,5.0
1121310,1,1,42,2012-02-02 07:38:25,6.8
1121310,1,1,43,2012-02-02 07:38:28,10.6
1121310,1,1,44,2012-02-02 07:38:31,15.5
1121310,1,1,45,2012-02-02 07:38:34,18.0
1121310,1,1,46,2012-02-02 07:38:37,18.0
1121310,1,1,47,2012-02-02 07:38:40,18.6
1121310,1,1,48,2012-02-02 07:38:43,19.299999
1121310,1,1,49,2012-02-02 07:38:46,19.899999
1121310,1,1,50,2012-02-02 07:38:49,20.5
1121310,1,1,51,2012-02-02 07:38:52,19.299999
1121310,1,1,52,2012-02-02 07:38:55,10.6
1121310,1,1,53,2012-02-02 07:38:58,1.899999
1121310,1,1,54,2012-02-02 07:39:24,9.899999
1121310,1,1,55,2012-02-02 07:39:27,18.0
1121310,1,1,56,2012-02-02 07:39:30,23.0
1121310,1,1,57,2012-02-02 07:39:33,27.299999
1121310,1,1,58,2012-02-02 07:39:36,29.799999
1121310,1,1,59,2012-02-02 07:39:39,32.299999
1121310,1,1,60,2012-02-02 07:39:42,32.299999
1121310,1,1,61,2012-02-02 07:39:45,32.299999
1121310,1,1,62,2012-02-02 07:39:48,24.2
1121310,1,1,63,2012-02-02 07:39:51,23.0
1121310,1,1,64,2012-02-02 07:39:54,25.5
1121310,1,1,65,2012-02-02 07:39:57,29.799999
1121310,1,1,66,2012-02-02 07:40:00,31.7
1121310,1,1,67,2012-02-02 07:40:03,31.1
1121310,1,1,68,2012-02-02 07:40:06,29.799999
1121310,1,1,69,2012-02-02 07:40:09,28.6
1121310,1,1,70,2012-02-02 07:40:12,25.5
1121310,1,1,71,2012-02-02 07:40:15,17.399999
1121310,1,1,72,2012-02-02 07:40:18,19.899999
1121310,1,1,73,2012-02-02 07:40:21,26.7
1121310,1,1,74,2012-02-02 07:40:24,29.799999
1121310,1,1,75,2012-02-02 07:40:27,30.399999
1121310,1,1,76,2012-02-02 07:40:32,35.400001
1121310,1,1,77,2012-02-02 07:40:35,34.2
1121310,1,1,78,2012-02-02 07:40:38,32.900001
1121310,1,1,79,2012-02-02 07:40:41,34.799999
1121310,1,1,80,2012-02-02 07:40:44,37.299999
1121310,1,1,81,2012-02-02 07:40:47,38.5
1121310,1,1,82,2012-02-02 07:40:50,37.299999
1121310,1,1,83,2012-02-02 07:40:53,36.0
1121310,1,1,84,2012-02-02 07:40:56,36.0
1121310,1,1,85,2012-02-02 07:40:59,37.299999
1121310,1,1,86,2012-02-02 07:41:02,37.299999
1121310,1,1,87,2012-02-02 07:41:05,37.299999
1121310,1,1,88,2012-02-02 07:41:08,36.7
1121310,1,1,89,2012-02-02 07:41:11,32.900001
1121310,1,1,90,2012-02-02 07:41:14,29.799999
1121310,1,1,91,2012-02-02 07:41:17,28.6
1121310,1,1,92,2012-02-02 07:41:20,30.399999
1121310,1,1,93,2012-02-02 07:41:23,31.1
1121310,1,1,94,2012-02-02 07:41:26,32.900001
1121310,1,1,95,2012-02-02 07:41:29,29.799999
1121310,1,1,96,2012-02-02 07:41:32,24.899999
1121310,1,1,97,2012-02-02 07:41:35,28.0
1121310,1,1,98,2012-02-02 07:41:38,28.6
1121310,1,1,99,2012-02-02 07:41:41,27.299999
1121310,1,1,100,2012-02-02 07:41:44,21.7
1121310,1,1,101,2012-02-02 07:41:47,19.299999
1121310,1,1,102,2012-02-02 07:41:50,20.5
1121310,1,1,103,2012-02-02 07:41:53,24.899999
1121310,1,1,104,2012-02-02 07:41:56,23.6
1121310,1,1,105,2012-02-02 07:41:59,13.699999
1121310,1,1,106,2012-02-02 07:42:02,11.8
1121310,1,1,107,2012-02-02 07:42:05,6.8
1121310,1,1,108,2012-02-02 07:43:01,1.899999
1121310,1,1,109,2012-02-02 07:43:17,1.2
1121310,1,1,110,2012-02-02 07:43:30,1.2
1121310,1,1,111,2012-02-02 07:44:01,9.3
1121310,1,1,112,2012-02-02 07:44:04,16.2
1121310,1,1,113,2012-02-02 07:44:07,16.2
1121310,1,1,114,2012-02-02 07:44:10,14.3
1121310,1,1,115,2012-02-02 07:44:13,11.8
1121310,1,1,116,2012-02-02 07:44:16,14.899999
1121310,1,1,117,2012-02-02 07:44:19,19.899999
1121310,1,1,118,2012-02-02 07:44:22,23.0
1121310,1,1,119,2012-02-02 07:44:25,26.1
1121310,1,1,120,2012-02-02 07:44:28,28.0
1121310,1,1,121,2012-02-02 07:44:31,23.6
1121310,1,1,122,2012-02-02 07:44:34,23.0
1121310,1,1,123,2012-02-02 07:44:37,25.5
1121310,1,1,124,2012-02-02 07:44:40,26.7
1121310,1,1,125,2012-02-02 07:44:43,28.6
1121310,1,1,126,2012-02-02 07:44:46,30.399999
1121310,1,1,127,2012-02-02 07:44:49,31.7
1121310,1,1,128,2012-02-02 07:44:52,31.1
1121310,1,1,129,2012-02-02 07:44:55,31.7
1121310,1,1,130,2012-02-02 07:44:58,34.2
1121310,1,1,131,2012-02-02 07:45:01,34.2
1121310,1,1,132,2012-02-02 07:45:04,32.299999
1121310,1,1,133,2012-02-02 07:45:07,32.2
1121310,1,1,134,2012-02-02 07:45:10,32.900001
1121310,1,1,135,2012-02-02 07:45:13,32.299999
1121310,1,1,136,2012-02-02 07:45:16,32.900001
1121310,1,1,137,2012-02-02 07:45:19,34.2
1121310,1,1,138,2012-02-02 07:45:22,35.400001
1121310,1,1,139,2012-02-02 07:45:25,34.799999
1121310,1,1,140,2012-02-02 07:45:28,36.7
1121310,1,1,141,2012-02-02 07:45:31,37.900001
1121310,1,1,142,2012-02-02 07:45:34,37.900001
1121310,1,1,143,2012-02-02 07:45:37,37.900001
1121310,1,1,144,2012-02-02 07:45:40,36.7
1121310,1,1,145,2012-02-02 07:45:43,35.400001
1121310,1,1,146,2012-02-02 07:45:46,35.400001
1121310,1,1,147,2012-02-02 07:45:49,35.400001
1121310,1,1,148,2012-02-02 07:45:55,26.7
1121310,1,1,149,2012-02-02 07:45:58,17.399999
1121310,1,1,150,2012-02-02 07:46:01,5.599999
1121310,1,1,151,2012-02-02 07:46:04,1.899999
1121310,1,1,152,2012-02-02 07:46:23,2.5
1121310,1,1,153,2012-02-02 07:46:26,9.899999
1121310,1,1,154,2012-02-02 07:46:29,22.399999
1121310,1,1,155,2012-02-02 07:46:32,27.299999
1121310,1,1,156,2012-02-02 07:46:35,32.299999
1121310,1,1,157,2012-02-02 07:46:38,36.0
1121310,1,1,158,2012-02-02 07:46:41,39.799999
1121310,1,1,159,2012-02-02 07:46:44,42.299999
1121310,1,1,160,2012-02-02 07:46:47,44.099998
1121310,1,1,161,2012-02-02 07:46:50,44.7
1121310,1,1,162,2012-02-02 07:46:53,45.400001
1121310,1,1,163,2012-02-02 07:46:56,46.599998
1121310,1,1,164,2012-02-02 07:46:59,46.599998
1121310,1,1,165,2012-02-02 07:47:02,46.0
1121310,1,1,166,2012-02-02 07:47:05,46.0
1121310,1,1,167,2012-02-02 07:47:08,45.400001
1121310,1,1,168,2012-02-02 07:47:11,44.099998
1121310,1,1,169,2012-02-02 07:47:14,42.900001
1121310,1,1,170,2012-02-02 07:47:17,42.900001
1121310,1,1,171,2012-02-02 07:47:20,43.5
1121310,1,1,172,2012-02-02 07:47:23,42.299999
1121310,1,1,173,2012-02-02 07:47:26,42.299999
1121310,1,1,174,2012-02-02 07:47:29,41.0
1121310,1,1,175,2012-02-02 07:47:32,42.299999
1121310,1,1,176,2012-02-02 07:47:35,42.299999
1121310,1,1,177,2012-02-02 07:47:38,41.599998
1121310,1,1,178,2012-02-02 07:47:41,40.400001
1121310,1,1,179,2012-02-02 07:47:44,37.900001
1121310,1,1,180,2012-02-02 07:47:47,34.799999
1121310,1,1,181,2012-02-02 07:47:50,31.1
1121310,1,1,182,2012-02-02 07:47:53,19.899999
1121310,1,1,183,2012-02-02 07:47:56,2.5
1121310,1,1,184,2012-02-02 07:47:59,1.2
1121310,1,1,185,2012-02-02 07:48:03,1.899999
1121310,1,1,186,2012-02-02 07:48:06,9.899999
1121310,1,1,187,2012-02-02 07:48:09,11.8
1121310,1,1,188,2012-02-02 07:48:12,11.8
1121310,1,1,189,2012-02-02 07:48:15,17.399999
1121310,1,1,190,2012-02-02 07:48:18,17.399999
1121310,1,1,191,2012-02-02 07:48:21,16.2
1121310,1,1,192,2012-02-02 07:48:24,13.699999
1121310,1,1,193,2012-02-02 07:48:27,16.2
1121310,1,1,194,2012-02-02 07:48:30,18.6
1121310,1,1,195,2012-02-02 07:48:33,16.2
1121310,1,1,196,2012-02-02 07:48:36,8.699999
1121310,1,1,197,2012-02-02 07:48:39,2.5
1121310,1,1,198,2012-02-02 07:48:43,3.099999
1121310,1,1,199,2012-02-02 07:48:46,13.0
1121310,1,1,200,2012-02-02 07:48:49,21.1
