sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1125492,2,1,1,1,2012-04-12 13:53:14,2012-04-12 13:59:25,6.179999,1.7072,18.666355,42.3,5,1,5,1,5,,253.55,1,0,0,0,0,OTHER,HOME
1125492,2,2,1,2,2012-04-12 18:12:58,2012-04-12 18:31:22,18.399999,6.4284,27.603956,50.3,6,2,"6,1",2,"1,6",8.619226,952.12,1,0,0,0,0,HOME,OTHER
1125492,2,3,2,1,2012-04-13 10:23:29,2012-04-13 10:42:45,19.27,8.465499,29.868711,50.3,5,1,5,1,5,,4.73,1,0,0,0,0,HOME,OTHER
1125492,2,4,2,2,2012-04-13 10:47:29,2012-04-13 11:09:28,21.979999,6.1173,24.10101,57.2,5,2,"5,1",2,"1,5",11.231482,67.52,1,0,0,0,0,OTHER,OTHER
1125492,2,5,2,3,2012-04-13 12:16:59,2012-04-13 12:31:52,14.88,4.4667,24.201834,51.0,5,3,"1,5,1",2,"1,5",91.60909,1247.08,1,0,0,0,0,OTHER,HOME
1125492,2,6,3,1,2012-04-14 09:18:57,2012-04-14 11:09:25,110.470001,74.193099,41.844003,67.7,5,2,"5,1",2,"1,5",124.212143,0.47,1,0,0,0,0,HOME,OTHER
1125492,2,7,3,2,2012-04-14 11:09:53,2012-04-14 11:22:23,12.5,3.3031,17.820952,31.1,5,2,"5,1",2,"1,5",6.830602,5.77,1,0,0,0,0,OTHER,OTHER
1125492,2,8,3,3,2012-04-14 11:28:09,2012-04-14 11:43:05,14.93,0.6883,1.843805,6.2,1,1,1,1,1,52.184821,13.05,1,0,0,1,0,OTHER,OTHER
1125492,2,9,3,4,2012-04-14 11:56:08,2012-04-14 11:57:26,1.299999,0.060499,1.994444,3.1,1,1,1,1,1,450.971305,3.43,1,0,0,1,0,OTHER,OTHER
1125492,2,10,3,5,2012-04-14 12:00:52,2012-04-14 12:06:22,5.5,0.229399,1.81875,3.7,1,1,1,1,1,229.832394,19.12,1,0,0,1,0,OTHER,OTHER
1125492,2,11,3,6,2012-04-14 12:25:29,2012-04-14 12:52:58,27.479999,0.891099,1.515197,5.6,1,1,1,1,1,70.576039,2.5,1,0,0,1,0,OTHER,OTHER
1125492,2,12,3,7,2012-04-14 12:55:28,2012-04-14 13:03:18,7.829999,0.261099,1.518681,3.1,1,1,1,1,1,33.701506,3.28,1,0,0,1,0,OTHER,OTHER
1125492,2,13,3,8,2012-04-14 13:06:35,2012-04-14 13:09:30,2.92,0.052799,1.310526,1.9,1,1,1,1,1,41.660654,7.43,1,0,0,1,0,OTHER,OTHER
1125492,2,14,3,9,2012-04-14 13:16:56,2012-04-14 13:48:24,31.469999,1.411299,1.819111,4.3,1,1,1,1,1,30.959119,3.23,1,0,0,1,0,OTHER,OTHER
1125492,2,15,3,10,2012-04-14 13:51:38,2012-04-14 14:27:33,35.919998,1.710899,1.900985,6.2,1,1,1,1,1,88.36797,4.12,1,0,0,1,0,OTHER,OTHER
1125492,2,16,3,11,2012-04-14 14:31:40,2012-04-14 16:10:50,99.169998,72.059799,44.695353,67.1,5,1,5,1,5,12.278753,0.0,1,0,0,0,0,OTHER,HOME
