sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1123587,2,1,1,1,2012-02-20 08:21:34,2012-02-20 08:40:40,19.1,13.223799,48.718729,78.9,5,1,5,1,5,,0.17,1,0,0,0,0,OTHER,SCHOOL
1123587,2,2,1,2,2012-02-20 08:40:50,2012-02-20 08:58:00,17.17,7.686699,33.422426,55.3,5,1,5,1,5,0.0,165.92,1,0,0,0,0,SCHOOL,WORK
1123587,2,3,1,3,2012-02-20 11:43:55,2012-02-20 11:55:35,11.67,8.0309,43.611616,80.2,5,1,5,1,5,9.325801,0.28,1,0,0,0,0,WORK,SCHOOL
1123587,2,4,1,4,2012-02-20 11:55:52,2012-02-20 12:21:00,25.129999,14.965999,41.856269,79.5,5,1,5,1,5,43.17676,41.45,1,0,0,0,0,SCHOOL,OTHER
1123587,2,5,1,5,2012-02-20 13:02:27,2012-02-20 13:09:45,7.3,1.127799,10.976785,32.3,5,2,"5,1",2,"1,5",62.107246,18.1,1,0,0,0,0,OTHER,HOME
1123587,2,6,1,6,2012-02-20 13:27:51,2012-02-20 13:42:17,14.43,6.1894,34.848514,56.5,5,2,"5,1",2,"1,5",59.109264,277.12,1,0,0,0,0,HOME,WORK
1123587,2,7,1,7,2012-02-20 18:19:24,2012-02-20 18:29:58,10.569999,5.354,32.719354,57.2,5,2,"5,1",2,"1,5",,10.0,1,0,0,0,0,OTHER,HOME
1123587,2,8,1,8,2012-02-20 18:39:58,2012-02-20 18:52:58,13.0,0.6143,2.428717,3.7,1,1,1,1,1,25.7944,440.42,1,0,0,0,0,HOME,OTHER
1123587,2,9,1,9,2012-02-21 02:13:23,2012-02-21 02:18:47,5.4,0.998099,15.636111,40.4,9,2,"9,1",2,"1,9",47.117203,599.82,1,0,0,0,0,OTHER,HOME
1123587,2,10,2,1,2012-02-21 12:18:36,2012-02-21 12:28:27,9.85,2.325099,20.021969,44.1,5,2,"1,5",2,"1,5",9.324253,277.35,1,0,0,0,0,HOME,OTHER
1123587,2,11,2,2,2012-02-21 17:05:48,2012-02-21 17:18:22,12.569999,3.1675,21.56279,46.6,5,3,"1,5,1",2,"1,5",,13.17,1,0,0,0,0,HOME,OTHER
1123587,2,12,2,3,2012-02-21 17:31:32,2012-02-21 17:34:28,2.93,0.097499,3.15,10.6,5,2,"1,5",2,"1,5",11.22333,9.83,1,0,0,0,0,OTHER,OTHER
1123587,2,13,2,4,2012-02-21 17:44:18,2012-02-21 17:47:14,2.93,0.1747,5.705882,23.0,5,1,5,1,5,9.323135,880.43,1,0,0,0,0,OTHER,OTHER
1123587,2,14,3,1,2012-02-22 08:27:40,2012-02-22 08:39:59,12.319999,6.039299,37.715625,61.5,5,2,"5,1",2,"1,5",,0.0,1,0,0,0,0,HOME,WORK
