sampno,perno,gpstripid,localid,time_local,gpsspeed
1123587,1,1,20,2012-02-20 08:19:31,1.2
1123587,1,1,21,2012-02-20 08:19:34,1.2
1123587,1,1,22,2012-02-20 08:19:39,1.2
1123587,1,1,24,2012-02-20 08:31:10,58.400001
1123587,1,1,25,2012-02-20 08:31:13,55.900001
1123587,1,1,26,2012-02-20 08:31:16,51.0
1123587,1,1,27,2012-02-20 08:31:19,47.2
1123587,1,1,28,2012-02-20 08:31:35,50.299999
1123587,1,1,29,2012-02-20 08:31:38,48.5
1123587,1,1,30,2012-02-20 08:31:41,47.2
1123587,1,1,31,2012-02-20 08:31:45,47.799999
1123587,1,1,32,2012-02-20 08:31:50,48.5
1123587,1,1,35,2012-02-20 08:40:40,1.2
1123587,1,1,36,2012-02-20 08:40:45,1.2
1123587,1,1,37,2012-02-20 08:40:48,1.2
1123587,1,1,38,2012-02-20 08:40:51,3.7
1123587,1,1,39,2012-02-20 08:40:54,4.3
1123587,1,1,40,2012-02-20 08:40:57,5.599999
1123587,1,1,41,2012-02-20 08:41:09,2.5
1123587,1,1,42,2012-02-20 08:41:16,1.2
1123587,1,1,43,2012-02-20 08:41:19,1.2
1123587,1,1,44,2012-02-20 08:41:26,1.899999
1123587,1,1,45,2012-02-20 08:41:29,1.899999
1123587,1,1,46,2012-02-20 08:41:32,3.099999
1123587,1,1,47,2012-02-20 08:41:35,2.5
1123587,1,1,48,2012-02-20 08:42:08,3.099999
1123587,1,1,49,2012-02-20 08:42:22,3.099999
1123587,1,1,50,2012-02-20 08:42:25,1.2
1123587,1,1,51,2012-02-20 08:42:29,1.2
1123587,1,1,52,2012-02-20 08:42:32,1.2
1123587,1,1,53,2012-02-20 08:42:35,2.5
1123587,1,1,54,2012-02-20 08:42:41,2.5
1123587,1,1,55,2012-02-20 08:42:44,1.2
1123587,1,1,56,2012-02-20 08:42:47,3.099999
1123587,1,1,57,2012-02-20 08:42:50,2.5
1123587,1,1,58,2012-02-20 08:42:53,4.3
1123587,1,1,59,2012-02-20 08:42:56,3.7
1123587,1,1,60,2012-02-20 08:42:59,3.099999
1123587,1,1,61,2012-02-20 08:43:17,3.099999
1123587,1,1,62,2012-02-20 08:43:20,1.2
1123587,1,1,63,2012-02-20 08:43:29,2.5
1123587,1,1,64,2012-02-20 08:43:32,1.2
1123587,1,1,65,2012-02-20 08:43:35,1.2
1123587,1,1,66,2012-02-20 08:43:38,1.2
1123587,1,1,67,2012-02-20 08:43:41,1.2
1123587,1,1,68,2012-02-20 08:43:44,1.899999
1123587,1,1,69,2012-02-20 08:43:47,1.899999
1123587,1,1,70,2012-02-20 08:43:50,1.2
1123587,1,1,71,2012-02-20 08:43:53,3.099999
1123587,1,1,72,2012-02-20 08:43:56,1.899999
1123587,1,1,73,2012-02-20 08:43:59,1.899999
1123587,1,1,74,2012-02-20 08:44:02,1.2
1123587,1,1,75,2012-02-20 08:44:05,1.899999
1123587,1,1,76,2012-02-20 08:44:10,1.899999
1123587,1,1,79,2012-02-20 08:44:25,3.7
1123587,1,1,80,2012-02-20 08:44:29,3.7
1123587,1,1,87,2012-02-20 08:45:20,1.2
1123587,1,2,88,2012-02-20 09:58:45,21.1
1123587,1,2,89,2012-02-20 09:59:57,9.3
1123587,1,2,90,2012-02-20 10:00:00,9.3
1123587,1,2,91,2012-02-20 10:00:19,23.6
1123587,1,2,92,2012-02-20 10:00:47,35.400001
1123587,1,2,93,2012-02-20 10:00:50,34.799999
1123587,1,2,94,2012-02-20 10:00:53,37.299999
1123587,1,2,95,2012-02-20 10:00:57,33.599998
1123587,1,2,96,2012-02-20 10:01:08,16.2
1123587,1,2,97,2012-02-20 10:01:11,9.3
