sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1059276,1,1,1,1,2012-05-23 07:08:58,2012-05-23 07:20:45,11.779999,6.128099,31.473684,71.5,5,1,5,1,5,,0.13,1,0,0,0,0,HOME,SCHOOL
1059276,1,2,1,2,2012-05-23 07:20:53,2012-05-23 07:44:49,23.93,10.314599,26.28678,50.3,5,1,5,1,5,18.363056,528.22,1,0,0,0,0,SCHOOL,WORK
1059276,1,3,1,3,2012-05-23 16:33:02,2012-05-23 16:47:53,14.85,8.4195,37.104029,62.8,5,2,"5,1",2,"1,5",,9.57,1,0,0,0,0,OTHER,OTHER
1059276,1,4,1,4,2012-05-23 16:57:27,2012-05-23 17:03:19,5.869999,1.590399,18.691089,37.3,10,2,"1,10",2,"1,10",43.38274,36.6,1,0,0,0,0,OTHER,HOME
1059276,1,5,1,5,2012-05-23 17:39:55,2012-05-23 17:45:16,5.349999,1.2215,14.299999,27.3,5,1,5,1,5,39.68219,1.8,1,0,0,0,0,HOME,OTHER
1059276,1,6,1,6,2012-05-23 17:47:04,2012-05-23 17:49:58,2.9,0.4392,9.831372,24.9,5,1,5,1,5,45.729759,4.9,1,0,0,0,0,OTHER,OTHER
1059276,1,7,1,7,2012-05-23 17:54:52,2012-05-23 17:57:44,2.869999,0.727599,15.901851,34.8,5,1,5,1,5,40.586992,4.43,1,0,0,0,0,OTHER,HOME
1059276,1,8,1,8,2012-05-23 18:02:10,2012-05-23 18:10:36,8.43,2.658799,19.967948,38.5,5,1,5,1,5,25.883645,1.27,1,0,0,0,0,HOME,OTHER
1059276,1,9,1,9,2012-05-23 18:11:52,2012-05-23 18:17:59,6.119999,2.548,26.144347,39.8,5,1,5,1,5,11.188854,1.82,1,0,0,0,0,OTHER,OTHER
1059276,1,10,1,10,2012-05-23 18:19:48,2012-05-23 18:26:42,6.9,1.5269,13.973643,47.8,5,2,"5,1",2,"1,5",87.451803,2.52,1,0,0,0,0,OTHER,SCHOOL
1059276,1,11,1,11,2012-05-23 18:29:13,2012-05-23 18:31:31,2.299999,0.094099,1.858139,2.8,1,1,1,1,1,183.630435,0.58,1,0,1,1,0,SCHOOL,SCHOOL
1059276,1,12,1,12,2012-05-23 18:32:06,2012-05-23 18:33:59,1.879999,0.0678,2.054285,3.1,1,1,1,1,1,16.756243,0.43,1,0,1,1,0,SCHOOL,SCHOOL
1059276,1,13,1,13,2012-05-23 18:34:25,2012-05-23 18:47:01,12.6,5.5595,28.963755,67.7,5,2,"1,5",2,"1,5",22.325472,0.13,1,0,0,0,0,SCHOOL,HOME
1059276,1,14,1,14,2012-05-23 18:47:09,2012-05-23 18:51:59,4.829999,1.1124,13.781052,29.8,5,1,5,1,5,23.011615,14.2,1,0,0,0,0,HOME,OTHER
1059276,1,15,1,15,2012-05-23 19:06:11,2012-05-23 19:23:56,17.75,7.073699,25.476363,52.2,5,1,5,1,5,36.733266,3.55,1,0,0,0,0,OTHER,OTHER
1059276,1,16,1,16,2012-05-23 19:27:29,2012-05-23 19:30:26,2.95,0.6829,16.147999,31.1,5,1,5,1,5,25.883525,699.33,1,0,0,0,0,OTHER,HOME
1059276,1,17,2,1,2012-05-24 07:09:46,2012-05-24 07:12:40,2.9,0.830699,19.039215,31.7,5,1,5,1,5,25.883646,0.48,1,0,0,0,0,HOME,OTHER
1059276,1,18,2,2,2012-05-24 07:13:09,2012-05-24 07:24:33,11.399999,5.332499,32.087817,70.2,5,1,5,1,5,2.840625,0.65,1,0,0,0,0,OTHER,SCHOOL
1059276,1,19,2,3,2012-05-24 07:25:12,2012-05-24 07:53:40,28.469999,10.9336,24.626325,52.8,5,1,5,1,5,15.687789,256.17,1,0,0,0,0,SCHOOL,WORK
1059276,1,20,2,4,2012-05-24 12:09:50,2012-05-24 12:11:46,1.929999,0.1124,2.881578,5.0,1,1,1,1,1,372.70504,23.27,1,0,0,0,0,WORK,WORK
1059276,1,21,2,5,2012-05-24 12:35:02,2012-05-24 12:37:54,2.869999,0.1384,1.632,4.3,1,1,1,1,1,61.327021,3.62,1,0,0,0,0,WORK,OTHER
