sampno,perno,gpstripid,localid,time_local,gpsspeed
1123124,3,1,2,2012-03-12 07:47:07,1.2
1123124,3,1,3,2012-03-12 07:47:14,1.2
1123124,3,1,4,2012-03-12 07:47:21,1.899999
1123124,3,1,5,2012-03-12 07:47:24,8.699999
1123124,3,1,6,2012-03-12 07:47:27,17.399999
1123124,3,1,7,2012-03-12 07:47:30,21.7
1123124,3,1,8,2012-03-12 07:47:33,25.5
1123124,3,1,9,2012-03-12 07:47:36,28.6
1123124,3,1,10,2012-03-12 07:47:39,29.799999
1123124,3,1,11,2012-03-12 07:47:42,31.1
1123124,3,1,12,2012-03-12 07:47:45,33.599998
1123124,3,1,13,2012-03-12 07:47:48,34.2
1123124,3,1,14,2012-03-12 07:47:51,31.1
1123124,3,1,15,2012-03-12 07:47:54,20.5
1123124,3,1,16,2012-03-12 07:47:57,6.199999
1123124,3,1,17,2012-03-12 07:48:06,1.2
1123124,3,1,18,2012-03-12 07:48:09,6.199999
1123124,3,1,19,2012-03-12 07:48:12,11.199999
1123124,3,1,20,2012-03-12 07:48:15,15.5
1123124,3,1,21,2012-03-12 07:48:18,18.6
1123124,3,1,22,2012-03-12 07:48:21,22.399999
1123124,3,1,23,2012-03-12 07:48:24,26.1
1123124,3,1,24,2012-03-12 07:48:27,29.799999
1123124,3,1,25,2012-03-12 07:48:30,31.1
1123124,3,1,26,2012-03-12 07:48:33,32.299999
1123124,3,1,27,2012-03-12 07:48:36,31.1
1123124,3,1,28,2012-03-12 07:48:39,29.2
1123124,3,1,29,2012-03-12 07:48:42,22.399999
1123124,3,1,30,2012-03-12 07:48:45,14.3
1123124,3,1,31,2012-03-12 07:48:48,4.3
1123124,3,1,32,2012-03-12 07:49:02,1.2
1123124,3,1,33,2012-03-12 07:49:05,9.899999
1123124,3,1,34,2012-03-12 07:49:08,16.799999
1123124,3,1,35,2012-03-12 07:49:11,23.0
1123124,3,1,36,2012-03-12 07:49:14,24.899999
1123124,3,1,37,2012-03-12 07:49:17,25.5
1123124,3,1,38,2012-03-12 07:49:20,27.299999
1123124,3,1,39,2012-03-12 07:49:23,28.6
1123124,3,1,40,2012-03-12 07:49:26,31.1
1123124,3,1,41,2012-03-12 07:49:29,32.900001
1123124,3,1,42,2012-03-12 07:49:32,35.400001
1123124,3,1,43,2012-03-12 07:49:35,35.400001
1123124,3,1,44,2012-03-12 07:49:38,32.900001
1123124,3,1,45,2012-03-12 07:49:41,30.399999
1123124,3,1,46,2012-03-12 07:49:44,27.299999
1123124,3,1,47,2012-03-12 07:49:47,26.7
1123124,3,1,48,2012-03-12 07:49:50,21.7
1123124,3,1,49,2012-03-12 07:49:53,10.6
1123124,3,1,50,2012-03-12 07:49:56,1.2
1123124,3,1,51,2012-03-12 07:50:24,1.2
1123124,3,1,52,2012-03-12 07:50:40,2.5
1123124,3,1,53,2012-03-12 07:50:43,10.6
1123124,3,1,54,2012-03-12 07:50:46,17.399999
1123124,3,1,55,2012-03-12 07:50:49,21.7
1123124,3,1,56,2012-03-12 07:50:52,26.1
1123124,3,1,57,2012-03-12 07:50:57,26.7
1123124,3,1,58,2012-03-12 07:51:00,27.299999
1123124,3,1,59,2012-03-12 07:51:03,27.299999
1123124,3,1,60,2012-03-12 07:51:06,28.6
1123124,3,1,61,2012-03-12 07:51:09,29.799999
1123124,3,1,62,2012-03-12 07:51:12,28.0
1123124,3,1,63,2012-03-12 07:51:15,23.0
1123124,3,1,64,2012-03-12 07:51:18,17.399999
1123124,3,1,65,2012-03-12 07:51:21,14.3
1123124,3,1,66,2012-03-12 07:51:24,9.899999
1123124,3,1,67,2012-03-12 07:51:27,1.899999
1123124,3,1,68,2012-03-12 07:51:41,1.899999
1123124,3,1,69,2012-03-12 07:51:44,7.5
1123124,3,1,70,2012-03-12 07:51:47,9.899999
1123124,3,1,71,2012-03-12 07:51:50,11.8
1123124,3,1,72,2012-03-12 07:51:53,14.899999
1123124,3,1,73,2012-03-12 07:51:56,20.5
1123124,3,1,74,2012-03-12 07:51:59,24.899999
1123124,3,1,75,2012-03-12 07:52:02,25.5
1123124,3,1,76,2012-03-12 07:52:05,26.7
1123124,3,1,77,2012-03-12 07:52:08,26.1
1123124,3,1,78,2012-03-12 07:52:11,23.0
1123124,3,1,79,2012-03-12 07:52:14,18.0
1123124,3,1,80,2012-03-12 07:52:17,8.1
1123124,3,1,81,2012-03-12 07:52:20,1.2
1123124,3,1,82,2012-03-12 07:52:42,1.2
1123124,3,1,83,2012-03-12 07:52:45,9.3
1123124,3,1,84,2012-03-12 07:52:48,13.699999
1123124,3,1,85,2012-03-12 07:52:51,21.7
1123124,3,1,86,2012-03-12 07:52:54,25.5
1123124,3,1,87,2012-03-12 07:52:57,24.899999
1123124,3,1,88,2012-03-12 07:53:00,17.399999
1123124,3,1,89,2012-03-12 07:53:03,7.5
1123124,3,1,90,2012-03-12 07:53:11,1.2
1123124,3,1,91,2012-03-12 07:53:14,1.2
1123124,3,1,92,2012-03-12 07:53:28,1.2
1123124,3,1,93,2012-03-12 07:53:31,9.899999
1123124,3,1,94,2012-03-12 07:53:34,11.199999
1123124,3,1,95,2012-03-12 07:53:37,11.199999
1123124,3,1,96,2012-03-12 07:53:40,15.5
1123124,3,1,97,2012-03-12 07:53:43,19.299999
1123124,3,1,98,2012-03-12 07:53:46,18.6
1123124,3,1,99,2012-03-12 07:53:49,16.799999
1123124,3,1,100,2012-03-12 07:53:52,14.3
1123124,3,1,101,2012-03-12 07:53:55,12.399999
1123124,3,1,102,2012-03-12 07:53:58,16.799999
1123124,3,1,103,2012-03-12 07:54:01,21.1
1123124,3,1,104,2012-03-12 07:54:04,21.7
1123124,3,1,105,2012-03-12 07:54:07,24.2
1123124,3,1,106,2012-03-12 07:54:10,21.7
1123124,3,1,107,2012-03-12 07:54:13,14.3
1123124,3,1,108,2012-03-12 07:54:16,5.599999
1123124,3,1,109,2012-03-12 07:54:19,8.699999
1123124,3,1,110,2012-03-12 07:54:22,13.699999
1123124,3,1,111,2012-03-12 07:54:25,21.7
1123124,3,1,112,2012-03-12 07:54:28,23.6
1123124,3,1,113,2012-03-12 07:54:31,21.1
1123124,3,1,114,2012-03-12 07:54:34,14.3
1123124,3,1,115,2012-03-12 07:54:37,6.199999
1123124,3,1,116,2012-03-12 07:54:40,1.2
1123124,3,1,117,2012-03-12 07:55:32,2.5
1123124,3,1,118,2012-03-12 07:55:35,12.399999
1123124,3,1,119,2012-03-12 07:55:38,18.0
1123124,3,1,120,2012-03-12 07:55:41,18.6
1123124,3,1,121,2012-03-12 07:55:44,14.3
1123124,3,1,122,2012-03-12 07:55:47,8.699999
1123124,3,1,123,2012-03-12 07:55:50,1.899999
1123124,3,1,124,2012-03-12 07:55:53,1.2
1123124,3,1,125,2012-03-12 07:56:01,1.2
1123124,3,1,126,2012-03-12 07:56:04,8.699999
1123124,3,1,127,2012-03-12 07:56:07,9.899999
1123124,3,1,128,2012-03-12 07:56:10,11.199999
1123124,3,1,129,2012-03-12 07:56:13,15.5
1123124,3,1,130,2012-03-12 07:56:16,17.399999
1123124,3,1,131,2012-03-12 07:56:19,17.399999
1123124,3,1,132,2012-03-12 07:56:22,17.399999
1123124,3,1,133,2012-03-12 07:56:25,14.3
1123124,3,1,134,2012-03-12 07:56:28,9.3
1123124,3,1,135,2012-03-12 07:56:31,3.099999
1123124,3,1,136,2012-03-12 07:56:54,1.2
1123124,3,1,137,2012-03-12 07:57:05,7.5
1123124,3,1,138,2012-03-12 07:57:08,9.3
1123124,3,1,139,2012-03-12 07:57:11,9.3
1123124,3,1,140,2012-03-12 07:57:14,8.199999
1123124,3,1,141,2012-03-12 07:57:17,8.699999
1123124,3,1,142,2012-03-12 07:57:20,10.6
1123124,3,1,143,2012-03-12 07:57:23,14.3
1123124,3,1,144,2012-03-12 07:57:26,13.699999
1123124,3,1,145,2012-03-12 07:57:29,11.199999
1123124,3,1,146,2012-03-12 07:57:32,10.6
1123124,3,1,147,2012-03-12 07:57:35,5.599999
