sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1050385,1,1,1,1,2012-05-22 14:04:16,2012-05-22 14:14:53,10.619999,6.736,39.277832,65.2,5,1,5,1,5,,4.0,1,0,0,0,0,OTHER,OTHER
1050385,1,2,1,2,2012-05-22 14:18:53,2012-05-22 14:28:46,9.88,6.3976,39.541752,67.7,5,1,5,1,5,11.207999,9.53,1,0,0,0,0,OTHER,OTHER
1050385,1,3,1,3,2012-05-22 14:38:18,2012-05-22 14:47:50,9.529999,2.9886,21.008875,37.3,5,1,5,1,5,14.710862,1148.02,1,0,0,0,0,OTHER,HOME
1050385,1,4,2,1,2012-05-23 09:55:51,2012-05-23 10:07:00,11.149999,5.1009,29.275242,56.5,5,1,5,1,5,53.341325,43.38,1,0,0,0,0,HOME,OTHER
1050385,1,5,2,2,2012-05-23 10:50:23,2012-05-23 11:01:57,11.569999,5.2501,28.432718,60.9,5,1,5,1,5,28.824146,18.18,1,0,0,0,0,OTHER,HOME
1050385,1,6,2,3,2012-05-23 11:20:08,2012-05-23 11:24:32,4.4,1.171,16.132142,34.2,5,1,5,1,5,9.309098,0.17,1,0,0,0,0,HOME,OTHER
1050385,1,7,2,4,2012-05-23 11:24:42,2012-05-23 11:29:41,4.98,1.3559,19.372839,39.1,5,1,5,1,5,3.607471,8.35,1,0,0,0,0,OTHER,OTHER
1050385,1,8,2,5,2012-05-23 11:38:02,2012-05-23 11:43:32,5.5,1.6726,18.066292,39.1,5,1,5,1,5,60.55666,1461.1,1,0,0,0,0,OTHER,HOME
1050385,1,9,3,1,2012-05-24 12:04:38,2012-05-24 12:09:50,5.199999,1.244099,15.538636,36.7,5,1,5,1,5,32.20959,0.17,1,0,0,0,0,HOME,OTHER
1050385,1,10,3,2,2012-05-24 12:10:00,2012-05-24 12:18:46,8.77,2.266099,22.446153,41.6,5,1,5,1,5,86.768177,5.38,1,0,0,0,0,OTHER,OTHER
1050385,1,11,3,3,2012-05-24 12:24:09,2012-05-24 12:27:48,3.65,0.578,17.225641,34.8,5,1,5,1,5,16.023933,0.07,1,0,0,0,0,OTHER,OTHER
1050385,1,12,3,4,2012-05-24 12:27:52,2012-05-24 12:42:20,14.47,3.0088,19.430555,41.0,5,1,5,1,5,12.000792,105.83,1,0,0,0,0,OTHER,HOME
1050385,1,13,3,5,2012-05-24 14:28:10,2012-05-24 14:32:22,4.199999,1.1777,16.964197,36.0,5,1,5,1,5,56.378282,1.67,1,0,0,0,0,HOME,OTHER
1050385,1,14,3,6,2012-05-24 14:34:02,2012-05-24 14:39:03,5.019999,1.6181,18.729473,36.0,5,1,5,1,5,423.970242,238.78,1,0,0,0,0,OTHER,HOME
1050385,1,15,3,7,2012-05-24 18:37:50,2012-05-24 18:51:20,13.5,3.946599,23.268,44.7,5,1,5,1,5,41.29893,31.23,1,0,0,0,0,HOME,OTHER
1050385,1,16,3,8,2012-05-24 19:22:34,2012-05-24 19:33:52,11.3,3.588599,20.384057,36.7,5,1,5,1,5,41.264067,111.28,1,0,0,0,0,OTHER,HOME
1050385,1,17,3,9,2012-05-24 21:25:09,2012-05-24 21:44:56,19.78,12.094099,37.582692,57.8,5,1,5,1,5,141.906133,49.42,1,0,0,0,0,HOME,OTHER
1050385,1,18,3,10,2012-05-24 22:34:21,2012-05-24 22:48:57,14.6,11.528599,47.51331,69.6,5,1,5,1,5,1561.191936,0.0,1,0,0,0,0,OTHER,HOME
