sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1121606,2,1,1,1,2012-02-03 13:32:16,2012-02-03 14:00:07,27.85,22.128999,48.983425,69.6,5,1,5,1,5,,4.47,2,0,0,0,0,HOME,OTHER
1121606,2,2,1,2,2012-02-03 14:04:35,2012-02-03 14:05:50,1.25,0.2908,13.561538,27.3,5,1,5,1,5,25.834787,96.02,4,0,0,0,0,OTHER,OTHER
1121606,2,3,1,3,2012-02-03 15:41:51,2012-02-03 15:43:47,1.929999,0.2896,13.326922,30.3,5,1,5,1,5,45.314141,3.35,4,0,0,0,0,OTHER,OTHER
1121606,2,4,1,4,2012-02-03 15:47:08,2012-02-03 15:52:20,5.199999,0.892599,14.172,33.6,5,1,5,1,5,25.453473,14.68,4,0,0,0,0,OTHER,OTHER
1121606,2,5,1,5,2012-02-03 16:07:01,2012-02-03 16:10:29,3.47,0.723399,16.237735,35.4,5,1,5,1,5,14.676398,3.93,4,0,0,0,0,OTHER,OTHER
1121606,2,6,1,6,2012-02-03 16:14:25,2012-02-03 16:43:54,29.479999,22.0107,48.813259,65.9,5,1,5,1,5,69.352095,1365.6,3,0,0,0,0,OTHER,HOME
1121606,2,7,2,1,2012-02-04 15:29:30,2012-02-04 15:39:14,9.729999,3.6203,24.07486,56.9,5,1,5,1,5,64.418349,0.33,1,0,0,0,0,HOME,OTHER
1121606,2,8,2,2,2012-02-04 15:39:34,2012-02-04 15:46:48,7.23,3.1293,28.403816,52.8,5,1,5,1,5,39.68219,1075.45,1,0,0,0,0,OTHER,HOME
1121606,2,9,3,1,2012-02-05 09:42:15,2012-02-05 09:54:33,12.3,6.542699,34.908888,68.4,5,1,5,1,5,59.931383,71.75,1,0,0,0,0,HOME,OTHER
1121606,2,10,3,2,2012-02-05 11:06:18,2012-02-05 11:09:09,2.849999,0.6237,12.882758,21.7,5,1,5,1,5,23.730577,36.65,1,0,0,0,0,OTHER,OTHER
1121606,2,11,3,3,2012-02-05 11:45:48,2012-02-05 11:48:55,3.119999,0.6373,13.022413,26.7,5,1,5,1,5,11.352684,0.38,1,0,0,0,0,OTHER,OTHER
1121606,2,12,3,4,2012-02-05 11:49:18,2012-02-05 11:52:12,2.9,0.6064,12.35,20.5,5,1,5,1,5,15.264887,1.38,1,0,0,0,0,OTHER,OTHER
1121606,2,13,3,5,2012-02-05 11:53:35,2012-02-05 11:54:23,0.8,0.1035,7.73125,17.4,5,1,5,1,5,6.479431,30.22,1,0,0,0,0,OTHER,OTHER
1121606,2,14,3,6,2012-02-05 12:24:36,2012-02-05 12:33:47,9.18,6.0275,39.294021,69.6,5,1,5,1,5,36.903823,0.0,1,0,0,0,0,OTHER,HOME
