sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1121694,2,1,1,1,2012-05-22 10:17:38,2012-05-22 10:23:37,5.98,1.2424,16.043333,46.0,6,1,6,1,6,,168.73,1,0,0,0,0,HOME,WORK
1121694,2,2,1,2,2012-05-22 13:12:21,2012-05-22 13:18:18,5.949999,1.245,18.112499,40.4,6,1,6,1,6,54.479746,1310.2,1,0,0,0,0,WORK,HOME
1121694,2,3,2,1,2012-05-23 11:08:30,2012-05-23 11:14:32,6.03,1.2243,15.752222,36.0,5,1,5,1,5,6.775608,228.12,1,0,0,0,0,HOME,WORK
1121694,2,4,2,2,2012-05-23 15:02:39,2012-05-23 15:08:27,5.8,1.3083,18.396385,33.6,5,1,5,1,5,58.519796,244.62,1,0,0,0,0,WORK,HOME
1121694,2,5,2,3,2012-05-23 19:13:04,2012-05-23 19:15:20,2.269999,0.3522,8.591304,18.0,5,1,5,1,5,22.391822,5.12,1,0,0,0,0,HOME,OTHER
1121694,2,6,2,4,2012-05-23 19:20:27,2012-05-23 19:30:42,10.25,1.662799,12.968456,30.4,5,1,5,1,5,12.0246,0.92,1,0,0,0,0,OTHER,OTHER
1121694,2,7,2,5,2012-05-23 19:31:37,2012-05-23 19:38:07,6.5,1.577399,15.019354,31.1,5,1,5,1,5,60.652064,7.27,1,0,0,0,0,OTHER,OTHER
1121694,2,8,2,6,2012-05-23 19:45:23,2012-05-23 19:53:16,7.88,1.845999,22.477319,52.8,5,1,5,1,5,21.375769,2.02,1,0,0,0,0,OTHER,OTHER
1121694,2,9,2,7,2012-05-23 19:55:17,2012-05-23 20:00:01,4.73,1.3401,16.92258,38.5,5,1,5,1,5,15.771685,8.0,1,0,0,0,0,OTHER,OTHER
1121694,2,10,2,8,2012-05-23 20:08:01,2012-05-23 20:14:44,6.719999,0.9627,13.323749,40.4,5,1,5,1,5,18.657499,2.17,1,0,0,0,0,OTHER,WORK
1121694,2,11,2,9,2012-05-23 20:16:54,2012-05-23 20:23:49,6.92,1.593099,18.298058,35.4,5,1,5,1,5,62.859025,0.23,1,0,0,0,0,WORK,OTHER
1121694,2,12,2,10,2012-05-23 20:24:03,2012-05-23 20:24:44,0.68,0.0891,7.671428,16.8,5,1,5,1,5,14.712046,14.27,1,0,0,0,0,OTHER,OTHER
1121694,2,13,2,11,2012-05-23 20:39:00,2012-05-23 20:44:29,5.48,1.2378,16.804651,39.1,5,1,5,1,5,10.822415,889.08,1,0,0,0,0,OTHER,OTHER
1121694,2,14,3,1,2012-05-24 11:33:34,2012-05-24 11:36:22,2.799999,0.6875,14.478571,25.5,5,1,5,1,5,,1.13,1,0,0,0,0,HOME,OTHER
1121694,2,15,3,2,2012-05-24 11:37:30,2012-05-24 11:55:49,18.319999,0.1709,1.227722,1.9,1,1,1,1,1,13.55189,0.17,1,0,1,1,1,OTHER,OTHER
1121694,2,16,3,3,2012-05-24 11:55:59,2012-05-24 12:02:43,6.73,1.485999,16.992156,28.6,5,1,5,1,5,7.214943,43.13,1,0,0,0,0,OTHER,WORK
1121694,2,17,3,4,2012-05-24 12:45:51,2012-05-24 12:51:25,5.57,1.3499,20.237974,33.6,5,1,5,1,5,56.781145,13.82,1,0,0,0,0,WORK,OTHER
1121694,2,18,3,5,2012-05-24 13:05:14,2012-05-24 13:18:27,13.22,5.527599,32.830845,58.4,5,1,5,1,5,14.429887,96.23,1,0,0,0,0,OTHER,OTHER
1121694,2,19,3,6,2012-05-24 14:54:41,2012-05-24 15:12:32,17.85,6.829699,27.921232,63.4,5,1,5,1,5,29.558074,1.45,1,0,0,0,0,OTHER,WORK
1121694,2,20,3,7,2012-05-24 15:13:59,2012-05-24 15:18:57,4.969999,2.0269,25.434736,53.4,5,1,5,1,5,23.291507,0.55,1,0,0,0,0,WORK,OTHER
1121694,2,21,3,8,2012-05-24 15:19:30,2012-05-24 15:24:17,4.78,1.827299,28.294736,59.0,5,1,5,1,5,24.49735,162.63,1,0,0,0,0,OTHER,WORK
1121694,2,22,3,9,2012-05-24 18:06:55,2012-05-24 18:14:14,7.32,1.3046,14.622115,34.2,5,1,5,1,5,33.598646,0.0,1,0,0,0,0,WORK,HOME
