sampno,perno,gpstripid,localid,time_local,gpsspeed
1052905,1,1,21,2012-05-10 10:28:26,4.3
1052905,1,1,22,2012-05-10 10:28:29,3.7
1052905,1,1,23,2012-05-10 10:28:32,7.5
1052905,1,1,24,2012-05-10 10:28:35,14.899999
1052905,1,1,25,2012-05-10 10:28:38,13.0
1052905,1,1,26,2012-05-10 10:28:41,3.7
1052905,1,1,27,2012-05-10 10:28:53,5.599999
1052905,1,1,28,2012-05-10 10:28:56,11.199999
1052905,1,1,29,2012-05-10 10:28:59,13.0
1052905,1,1,30,2012-05-10 10:29:02,8.1
1052905,1,1,31,2012-05-10 10:29:05,5.599999
1052905,1,1,32,2012-05-10 10:29:08,4.3
1052905,1,1,33,2012-05-10 10:29:11,13.0
1052905,1,1,34,2012-05-10 10:29:14,20.5
1052905,1,1,35,2012-05-10 10:29:17,23.0
1052905,1,1,36,2012-05-10 10:29:20,17.399999
1052905,1,1,37,2012-05-10 10:29:23,9.899999
1052905,1,1,38,2012-05-10 10:29:26,3.099999
1052905,1,1,39,2012-05-10 10:29:29,9.899999
1052905,1,1,40,2012-05-10 10:29:32,14.3
1052905,1,1,41,2012-05-10 10:29:35,26.1
1052905,1,1,42,2012-05-10 10:29:38,25.5
1052905,1,1,43,2012-05-10 10:29:41,25.5
1052905,1,1,44,2012-05-10 10:29:44,26.1
1052905,1,1,45,2012-05-10 10:29:47,18.0
1052905,1,1,46,2012-05-10 10:29:54,21.1
1052905,1,1,47,2012-05-10 10:29:59,24.899999
1052905,1,1,48,2012-05-10 10:30:02,25.5
1052905,1,1,49,2012-05-10 10:30:05,20.5
1052905,1,1,50,2012-05-10 10:30:08,8.699999
1052905,1,1,51,2012-05-10 10:30:11,13.699999
1052905,1,1,52,2012-05-10 10:30:14,21.7
1052905,1,1,53,2012-05-10 10:30:17,18.0
1052905,1,1,54,2012-05-10 10:30:20,8.699999
1052905,1,1,55,2012-05-10 10:30:27,11.199999
1052905,1,1,56,2012-05-10 10:30:30,21.1
1052905,1,1,57,2012-05-10 10:30:33,29.799999
1052905,1,1,58,2012-05-10 10:30:36,31.1
1052905,1,1,59,2012-05-10 10:30:39,31.1
1052905,1,1,60,2012-05-10 10:30:42,27.299999
1052905,1,1,61,2012-05-10 10:30:45,14.3
1052905,1,1,62,2012-05-10 10:31:11,1.899999
1052905,1,1,63,2012-05-10 10:31:14,14.3
1052905,1,1,64,2012-05-10 10:31:17,22.399999
1052905,1,1,65,2012-05-10 10:31:20,23.6
1052905,1,1,66,2012-05-10 10:31:23,28.0
1052905,1,1,67,2012-05-10 10:31:26,33.599998
1052905,1,1,68,2012-05-10 10:31:29,33.599998
1052905,1,1,69,2012-05-10 10:31:32,33.599998
1052905,1,1,70,2012-05-10 10:31:35,33.599998
1052905,1,1,71,2012-05-10 10:31:38,32.299999
1052905,1,1,72,2012-05-10 10:31:41,31.1
1052905,1,1,73,2012-05-10 10:31:44,27.299999
1052905,1,1,74,2012-05-10 10:31:47,14.899999
1052905,1,1,75,2012-05-10 10:31:50,11.8
1052905,1,1,76,2012-05-10 10:31:53,16.2
1052905,1,1,77,2012-05-10 10:31:56,20.5
1052905,1,1,78,2012-05-10 10:31:59,24.2
1052905,1,1,79,2012-05-10 10:32:02,24.2
1052905,1,1,80,2012-05-10 10:32:05,23.0
1052905,1,1,81,2012-05-10 10:32:08,23.6
1052905,1,1,82,2012-05-10 10:32:11,26.1
1052905,1,1,83,2012-05-10 10:32:14,29.2
1052905,1,1,84,2012-05-10 10:32:17,31.1
1052905,1,1,85,2012-05-10 10:32:20,31.1
1052905,1,1,86,2012-05-10 10:32:23,30.399999
1052905,1,1,87,2012-05-10 10:32:26,29.2
1052905,1,1,88,2012-05-10 10:32:29,28.0
1052905,1,1,89,2012-05-10 10:32:32,25.5
1052905,1,1,90,2012-05-10 10:32:35,22.399999
1052905,1,1,91,2012-05-10 10:32:38,15.5
1052905,1,1,92,2012-05-10 10:32:41,1.899999
1052905,1,1,93,2012-05-10 10:33:20,1.2
1052905,1,1,94,2012-05-10 10:33:23,13.699999
1052905,1,1,95,2012-05-10 10:33:26,19.299999
1052905,1,1,96,2012-05-10 10:33:29,25.5
1052905,1,1,97,2012-05-10 10:33:32,26.7
1052905,1,1,98,2012-05-10 10:33:35,29.2
1052905,1,1,99,2012-05-10 10:33:38,31.1
1052905,1,1,100,2012-05-10 10:33:41,32.900001
1052905,1,1,101,2012-05-10 10:33:44,32.299999
1052905,1,1,102,2012-05-10 10:33:47,31.1
1052905,1,1,103,2012-05-10 10:33:50,29.2
1052905,1,1,104,2012-05-10 10:33:53,29.799999
1052905,1,1,105,2012-05-10 10:33:56,29.2
1052905,1,1,106,2012-05-10 10:33:59,27.299999
1052905,1,1,107,2012-05-10 10:34:02,26.1
1052905,1,1,108,2012-05-10 10:34:05,22.399999
1052905,1,1,109,2012-05-10 10:34:08,16.2
1052905,1,1,110,2012-05-10 10:34:11,6.199999
1052905,1,1,111,2012-05-10 10:34:15,1.899999
1052905,1,1,112,2012-05-10 10:34:18,3.7
1052905,1,1,113,2012-05-10 10:34:21,13.0
1052905,1,1,114,2012-05-10 10:34:24,20.5
1052905,1,1,115,2012-05-10 10:34:27,24.2
1052905,1,1,116,2012-05-10 10:34:30,27.299999
1052905,1,1,117,2012-05-10 10:34:33,27.299999
1052905,1,1,118,2012-05-10 10:34:36,25.5
1052905,1,1,119,2012-05-10 10:34:39,16.2
1052905,1,1,120,2012-05-10 10:34:42,9.899999
1052905,1,1,121,2012-05-10 10:34:45,9.899999
1052905,1,1,122,2012-05-10 10:34:48,13.0
1052905,1,1,123,2012-05-10 10:34:51,10.6
1052905,1,1,124,2012-05-10 10:34:54,7.5
1052905,1,1,125,2012-05-10 10:34:57,10.6
1052905,1,2,196,2012-05-10 11:48:05,1.2
1052905,1,2,197,2012-05-10 11:48:08,12.399999
1052905,1,2,198,2012-05-10 11:48:11,23.0
1052905,1,2,199,2012-05-10 11:48:14,26.7
1052905,1,2,200,2012-05-10 11:48:17,26.7
1052905,1,2,201,2012-05-10 11:48:20,23.6
1052905,1,2,202,2012-05-10 11:48:23,11.8
1052905,1,2,203,2012-05-10 11:48:26,17.399999
1052905,1,2,204,2012-05-10 11:48:29,26.7
1052905,1,2,205,2012-05-10 11:48:32,28.6
1052905,1,2,206,2012-05-10 11:48:35,28.0
1052905,1,2,207,2012-05-10 11:48:38,28.0
1052905,1,2,208,2012-05-10 11:48:41,28.0
1052905,1,2,209,2012-05-10 11:48:44,27.299999
1052905,1,2,210,2012-05-10 11:48:47,22.399999
1052905,1,2,211,2012-05-10 11:48:50,24.899999
1052905,1,2,212,2012-05-10 11:48:53,24.899999
1052905,1,2,213,2012-05-10 11:48:56,28.6
1052905,1,2,214,2012-05-10 11:48:59,29.799999
1052905,1,2,215,2012-05-10 11:49:02,32.299999
1052905,1,2,216,2012-05-10 11:49:05,34.2
1052905,1,2,217,2012-05-10 11:49:08,34.799999
1052905,1,2,218,2012-05-10 11:49:11,32.299999
1052905,1,2,219,2012-05-10 11:49:14,28.6
1052905,1,2,220,2012-05-10 11:49:17,25.5
1052905,1,2,221,2012-05-10 11:49:20,24.899999
1052905,1,2,222,2012-05-10 11:49:23,18.6
1052905,1,2,223,2012-05-10 11:49:26,6.199999
1052905,1,2,224,2012-05-10 11:49:54,2.5
1052905,1,2,225,2012-05-10 11:49:57,12.399999
