sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1119993,1,1,1,1,2012-05-09 07:29:36,2012-05-09 08:30:49,61.220001,2.9965,2.502167,4.3,1,1,1,1,1,,90.67,1,0,0,0,0,HOME,WORK
1119993,1,2,1,2,2012-05-09 10:01:29,2012-05-09 10:55:59,54.5,3.7743,3.037499,8.7,1,1,1,1,1,221.106731,283.77,1,0,0,0,0,WORK,HOME
1119993,1,3,1,3,2012-05-09 15:39:45,2012-05-09 15:54:04,14.319999,0.804899,1.978008,3.7,1,1,1,1,1,213.308796,17.68,1,0,0,0,0,HOME,OTHER
1119993,1,4,1,4,2012-05-09 16:11:45,2012-05-09 16:15:17,3.529999,0.219099,1.985714,3.7,1,1,1,1,1,272.194592,9.92,1,0,0,0,0,OTHER,OTHER
1119993,1,5,1,5,2012-05-09 16:25:12,2012-05-09 16:27:44,2.529999,0.1049,2.386956,3.1,1,1,1,1,1,133.600863,3.92,1,0,0,0,0,OTHER,OTHER
1119993,1,6,1,6,2012-05-09 16:31:39,2012-05-09 16:36:34,4.92,0.2937,2.520212,3.7,1,1,1,1,1,36.785262,6.4,1,0,0,0,0,OTHER,OTHER
1119993,1,7,1,7,2012-05-09 16:42:58,2012-05-09 16:45:59,3.019999,0.182199,2.99322,3.7,1,1,1,1,1,60.949768,3.15,1,0,0,0,0,OTHER,OTHER
1119993,1,8,1,8,2012-05-09 16:49:08,2012-05-09 16:54:12,5.07,0.210999,2.250574,3.7,1,1,1,1,1,60.007619,14.78,1,0,0,0,0,OTHER,OTHER
1119993,1,9,1,9,2012-05-09 17:08:59,2012-05-09 17:17:15,8.27,0.104299,1.642,2.5,1,1,1,1,1,4.617408,13.07,1,0,0,0,0,OTHER,OTHER
1119993,1,10,1,10,2012-05-09 17:30:19,2012-05-09 17:32:16,1.95,0.0943,2.323684,3.1,1,1,1,1,1,29.589064,1.83,1,0,0,0,0,OTHER,OTHER
1119993,1,11,1,11,2012-05-09 17:34:06,2012-05-09 17:38:17,4.179999,0.182999,2.171951,3.1,1,1,1,1,1,21.406741,7.93,1,0,0,0,0,OTHER,OTHER
1119993,1,12,1,12,2012-05-09 17:46:13,2012-05-09 18:05:36,19.379999,0.8661,2.243274,5.0,1,1,1,1,1,109.422617,839.5,1,0,0,0,0,OTHER,HOME
1119993,1,13,2,1,2012-05-10 08:05:06,2012-05-10 08:57:16,52.169998,2.9286,2.618115,5.0,1,1,1,1,1,1152.023326,31.97,1,0,0,0,0,HOME,WORK
1119993,1,14,2,2,2012-05-10 09:29:14,2012-05-10 10:30:48,61.569999,3.371,2.442543,5.0,1,1,1,1,1,125.694343,288.53,1,0,0,0,0,WORK,HOME
1119993,1,15,2,3,2012-05-10 15:19:20,2012-05-10 15:25:29,6.15,1.239699,12.227433,24.9,5,2,"5,1",2,"1,5",71.4495,8.22,1,0,0,0,0,HOME,OTHER
1119993,1,16,2,4,2012-05-10 15:33:42,2012-05-10 15:38:12,4.5,0.490399,7.822058,20.5,5,3,"1,5,1",2,"1,5",59.372765,2.8,1,0,0,0,0,OTHER,OTHER
1119993,1,17,2,5,2012-05-10 15:41:00,2012-05-10 15:48:45,7.75,1.209599,11.735294,28.0,5,2,"1,5",2,"1,5",5.765052,1138.55,1,0,0,0,0,OTHER,HOME
1119993,1,18,3,1,2012-05-11 10:47:18,2012-05-11 10:50:55,3.619999,0.210999,2.475714,4.3,1,1,1,1,1,43.286463,7.93,1,0,0,0,0,HOME,OTHER
1119993,1,19,3,2,2012-05-11 10:58:51,2012-05-11 11:00:47,1.929999,0.097999,2.666666,4.3,1,1,1,1,1,,4.28,1,0,0,0,0,OTHER,OTHER
1119993,1,20,3,3,2012-05-11 11:05:04,2012-05-11 11:08:20,3.269999,0.214599,2.107407,4.3,1,1,1,1,1,72.372359,15.15,1,0,0,0,0,OTHER,OTHER
1119993,1,21,3,4,2012-05-11 11:23:29,2012-05-11 11:26:13,2.73,0.2169,2.693103,4.3,1,1,1,1,1,700.808216,14.32,1,0,0,0,0,OTHER,OTHER
1119993,1,22,3,5,2012-05-11 11:40:32,2012-05-11 11:41:41,1.149999,0.039299,1.894117,3.1,1,1,1,1,1,1161.927592,91.55,1,0,0,0,0,OTHER,OTHER
1119993,1,23,3,6,2012-05-11 13:13:14,2012-05-11 13:17:51,4.619999,0.218899,2.248148,3.1,1,1,1,1,1,,36.97,1,0,0,0,0,HOME,HOME
1119993,1,24,3,7,2012-05-11 13:54:49,2012-05-11 13:56:22,1.549999,0.085799,2.153124,3.1,1,1,1,1,1,422.870542,4.53,1,0,0,0,0,HOME,HOME
1119993,1,25,3,8,2012-05-11 14:00:54,2012-05-11 14:07:07,6.219999,0.361099,2.520967,3.7,1,1,1,1,1,13.600139,7.22,1,0,0,0,0,HOME,OTHER
1119993,1,26,3,9,2012-05-11 14:14:20,2012-05-11 14:23:32,9.199999,0.525499,2.365934,4.3,1,1,1,1,1,24.523874,421.77,1,0,0,0,0,OTHER,HOME
1119993,1,27,3,10,2012-05-11 21:25:18,2012-05-11 21:41:15,15.949999,0.890699,2.307325,5.0,1,1,1,1,1,,0.0,1,0,0,0,0,OTHER,HOME
