sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1125309,1,1,1,1,2012-03-01 07:07:21,2012-03-01 07:43:25,36.069999,28.058599,49.501615,75.8,5,1,5,1,5,,88.52,1,0,0,0,0,OTHER,WORK
1125309,1,2,1,2,2012-03-01 09:11:56,2012-03-01 09:24:53,12.949999,0.482499,2.212376,4.3,1,1,1,1,1,28.989982,160.65,1,0,1,0,1,WORK,WORK
1125309,1,3,1,3,2012-03-01 12:05:32,2012-03-01 12:41:11,35.650001,1.725499,3.082352,32.9,1,2,"5,1",2,"1,5",126.201213,6.25,1,0,1,0,1,WORK,OTHER
1125309,1,4,1,4,2012-03-01 12:47:26,2012-03-01 12:50:43,3.279999,0.536899,13.813043,29.8,5,1,5,1,5,21.198705,239.42,1,0,0,0,0,OTHER,WORK
1125309,1,5,1,5,2012-03-01 16:50:08,2012-03-01 17:29:29,39.349998,28.796199,44.911139,78.3,5,1,5,1,5,31.026447,815.95,1,0,0,0,0,WORK,HOME
1125309,1,6,2,1,2012-03-02 07:05:26,2012-03-02 07:39:09,33.720001,29.2033,53.91193,77.7,5,1,5,1,5,18.391607,266.57,1,0,0,0,0,HOME,WORK
1125309,1,7,2,2,2012-03-02 12:05:43,2012-03-02 12:49:58,44.25,1.9147,2.299355,4.3,1,1,1,1,1,137.728188,239.25,1,0,1,0,1,WORK,WORK
1125309,1,8,2,3,2012-03-02 16:49:13,2012-03-02 17:44:14,55.02,28.772499,33.069885,73.9,5,1,5,1,5,84.71288,986.15,1,0,0,0,0,WORK,HOME
1125309,1,9,3,1,2012-03-03 10:10:23,2012-03-03 10:24:59,14.6,6.5594,29.427819,69.6,5,1,5,1,5,82.762197,0.4,1,0,0,0,0,HOME,OTHER
1125309,1,10,3,2,2012-03-03 10:25:23,2012-03-03 10:56:57,31.569999,1.1581,2.263567,3.7,1,1,1,1,1,45.762599,0.65,1,0,1,1,1,OTHER,OTHER
1125309,1,11,3,3,2012-03-03 10:57:36,2012-03-03 11:09:46,12.17,5.057,27.425114,67.7,5,1,5,1,5,18.037359,8.05,1,0,0,0,0,OTHER,OTHER
1125309,1,12,3,4,2012-03-03 11:17:49,2012-03-03 11:19:11,1.37,0.3352,15.292307,32.3,5,1,5,1,5,100.363673,168.75,1,0,0,0,0,OTHER,HOME
1125309,1,13,3,5,2012-03-03 14:07:56,2012-03-03 14:19:26,11.5,2.3387,14.045161,32.3,5,2,"5,1",2,"1,5",17.480851,11.4,1,0,0,0,0,HOME,OTHER
1125309,1,14,3,6,2012-03-03 14:30:50,2012-03-03 14:48:46,17.93,10.0943,39.718604,67.1,24,1,24,1,24,182.993963,3.23,1,0,0,0,0,OTHER,OTHER
1125309,1,15,3,7,2012-03-03 14:52:00,2012-03-03 14:56:49,4.82,0.368299,1.917721,4.3,1,1,1,1,1,436.120796,63.43,1,0,0,0,0,OTHER,OTHER
1125309,1,16,3,8,2012-03-03 16:00:15,2012-03-03 16:12:39,12.399999,0.559199,1.760294,3.1,1,1,1,1,1,38.614611,0.05,1,0,0,0,0,OTHER,OTHER
1125309,1,17,3,9,2012-03-03 16:12:42,2012-03-03 16:40:02,27.329999,3.662699,9.725531,28.6,15,1,15,1,15,38.102613,0.05,1,0,0,0,0,OTHER,OTHER
1125309,1,18,3,10,2012-03-03 16:40:05,2012-03-03 16:42:44,2.65,0.142399,2.598148,4.3,1,1,1,1,1,6.747387,33.67,1,0,0,0,0,OTHER,OTHER
1125309,1,19,3,11,2012-03-03 17:16:24,2012-03-03 17:25:16,8.869999,0.4584,2.453892,4.3,1,1,1,1,1,61.591542,24.22,1,0,0,0,0,OTHER,OTHER
1125309,1,20,3,12,2012-03-03 17:49:29,2012-03-03 17:59:09,9.67,0.421,1.837777,3.1,1,1,1,1,1,123.417187,42.97,1,0,0,0,0,OTHER,OTHER
1125309,1,21,3,13,2012-03-03 18:42:07,2012-03-03 18:50:43,8.6,1.8628,14.952413,28.6,5,1,5,1,5,29.441489,1.33,1,0,0,0,0,OTHER,OTHER
1125309,1,22,3,14,2012-03-03 18:52:03,2012-03-03 18:53:27,1.399999,0.3059,12.120689,18.6,5,1,5,1,5,34.403731,137.18,1,0,0,0,0,OTHER,OTHER
1125309,1,23,3,15,2012-03-03 21:10:38,2012-03-03 21:52:37,41.979999,20.4181,34.302601,70.2,5,1,5,1,5,106.674563,2.2,1,0,0,0,0,OTHER,OTHER
1125309,1,24,3,16,2012-03-03 21:54:49,2012-03-03 22:01:05,6.269999,1.9922,20.432758,30.4,5,1,5,1,5,85.337497,0.0,1,0,0,0,0,OTHER,HOME
