sampno,perno,gpstripid,localid,time_local,gpsspeed
1041494,3,1,2,2012-05-23 10:23:56,34.2
1041494,3,1,3,2012-05-23 10:23:59,32.900001
1041494,3,1,4,2012-05-23 10:24:02,32.900001
1041494,3,1,5,2012-05-23 10:24:05,33.599998
1041494,3,1,6,2012-05-23 10:24:08,34.799999
1041494,3,1,7,2012-05-23 10:24:11,36.0
1041494,3,1,8,2012-05-23 10:24:14,36.0
1041494,3,1,9,2012-05-23 10:24:17,36.7
1041494,3,1,10,2012-05-23 10:24:20,37.299999
1041494,3,1,11,2012-05-23 10:24:23,39.099998
1041494,3,1,12,2012-05-23 10:24:26,41.0
1041494,3,1,13,2012-05-23 10:24:29,41.599998
1041494,3,1,14,2012-05-23 10:24:32,41.599998
1041494,3,1,15,2012-05-23 10:24:35,42.900001
1041494,3,1,16,2012-05-23 10:24:38,42.900001
1041494,3,1,17,2012-05-23 10:24:41,43.5
1041494,3,1,18,2012-05-23 10:24:44,43.5
1041494,3,1,19,2012-05-23 10:24:47,41.0
1041494,3,1,20,2012-05-23 10:24:50,39.099998
1041494,3,1,21,2012-05-23 10:24:53,38.5
1041494,3,1,22,2012-05-23 10:24:56,34.799999
1041494,3,1,23,2012-05-23 10:24:59,30.399999
1041494,3,1,24,2012-05-23 10:25:02,28.0
1041494,3,1,25,2012-05-23 10:25:05,26.7
1041494,3,1,26,2012-05-23 10:25:08,24.899999
1041494,3,1,27,2012-05-23 10:25:11,21.1
1041494,3,1,28,2012-05-23 10:25:14,18.0
1041494,3,1,29,2012-05-23 10:25:17,13.699999
1041494,3,1,30,2012-05-23 10:25:20,8.699999
1041494,3,1,31,2012-05-23 10:25:23,9.899999
1041494,3,1,32,2012-05-23 10:25:26,9.3
1041494,3,1,33,2012-05-23 10:25:29,15.5
1041494,3,1,34,2012-05-23 10:25:32,22.399999
1041494,3,1,35,2012-05-23 10:25:35,23.6
1041494,3,1,36,2012-05-23 10:25:38,28.0
1041494,3,1,37,2012-05-23 10:25:41,28.6
1041494,3,1,38,2012-05-23 10:25:44,29.2
1041494,3,1,39,2012-05-23 10:25:47,30.399999
1041494,3,1,40,2012-05-23 10:25:50,29.799999
1041494,3,1,41,2012-05-23 10:25:53,34.2
1041494,3,1,42,2012-05-23 10:25:56,33.599998
1041494,3,1,43,2012-05-23 10:25:59,33.599998
1041494,3,1,44,2012-05-23 10:26:04,32.900001
1041494,3,1,45,2012-05-23 10:26:08,34.2
1041494,3,1,46,2012-05-23 10:26:11,34.2
1041494,3,1,47,2012-05-23 10:26:14,33.599998
1041494,3,1,48,2012-05-23 10:26:17,34.799999
1041494,3,1,49,2012-05-23 10:26:20,34.2
1041494,3,1,50,2012-05-23 10:26:23,34.2
1041494,3,1,51,2012-05-23 10:26:26,34.2
1041494,3,1,52,2012-05-23 10:26:29,34.799999
1041494,3,1,53,2012-05-23 10:26:32,34.799999
1041494,3,1,54,2012-05-23 10:26:35,34.799999
1041494,3,1,55,2012-05-23 10:26:38,34.2
1041494,3,1,56,2012-05-23 10:26:41,33.599998
1041494,3,1,57,2012-05-23 10:26:44,33.599998
1041494,3,1,58,2012-05-23 10:26:47,32.299999
1041494,3,1,59,2012-05-23 10:26:50,30.399999
1041494,3,1,60,2012-05-23 10:26:53,30.399999
1041494,3,1,61,2012-05-23 10:26:56,26.1
1041494,3,1,62,2012-05-23 10:26:59,20.5
1041494,3,1,63,2012-05-23 10:27:02,13.0
1041494,3,1,64,2012-05-23 10:27:05,4.3
1041494,3,1,65,2012-05-23 10:27:08,9.3
1041494,3,1,66,2012-05-23 10:27:11,8.1
1041494,3,1,67,2012-05-23 10:27:14,17.399999
1041494,3,1,68,2012-05-23 10:27:17,22.399999
1041494,3,1,69,2012-05-23 10:27:20,23.6
1041494,3,1,70,2012-05-23 10:27:23,24.899999
1041494,3,1,71,2012-05-23 10:27:26,25.5
1041494,3,1,72,2012-05-23 10:27:29,26.1
1041494,3,1,73,2012-05-23 10:27:32,24.899999
1041494,3,1,74,2012-05-23 10:27:35,28.0
1041494,3,1,75,2012-05-23 10:27:38,27.299999
1041494,3,1,76,2012-05-23 10:27:41,26.7
1041494,3,1,77,2012-05-23 10:27:44,26.7
1041494,3,1,78,2012-05-23 10:27:47,27.299999
1041494,3,1,79,2012-05-23 10:27:50,25.5
1041494,3,1,80,2012-05-23 10:27:53,28.0
1041494,3,1,81,2012-05-23 10:27:56,26.7
1041494,3,1,82,2012-05-23 10:27:59,26.7
1041494,3,1,83,2012-05-23 10:28:02,23.6
1041494,3,1,84,2012-05-23 10:28:05,17.399999
1041494,3,1,85,2012-05-23 10:28:08,8.1
1041494,3,1,86,2012-05-23 10:28:11,5.0
1041494,3,1,87,2012-05-23 10:28:14,13.0
1041494,3,1,88,2012-05-23 10:28:17,26.7
1041494,3,1,89,2012-05-23 10:28:20,25.5
1041494,3,1,90,2012-05-23 10:28:23,17.399999
1041494,3,1,91,2012-05-23 10:28:26,7.5
1041494,3,1,92,2012-05-23 10:28:29,8.1
1041494,3,1,93,2012-05-23 10:28:32,10.6
1041494,3,1,94,2012-05-23 10:28:35,12.399999
1041494,3,1,95,2012-05-23 10:28:38,8.699999
1041494,3,1,96,2012-05-23 10:28:41,5.0
1041494,3,1,97,2012-05-23 10:28:44,1.899999
1041494,3,2,179,2012-05-23 11:16:39,8.699999
1041494,3,2,180,2012-05-23 11:16:42,5.599999
1041494,3,2,181,2012-05-23 11:16:45,5.0
1041494,3,2,182,2012-05-23 11:16:48,16.2
1041494,3,2,183,2012-05-23 11:16:51,23.0
1041494,3,2,184,2012-05-23 11:16:54,27.299999
1041494,3,2,185,2012-05-23 11:16:57,28.6
1041494,3,2,186,2012-05-23 11:17:00,30.399999
1041494,3,2,187,2012-05-23 11:17:03,31.7
1041494,3,2,188,2012-05-23 11:17:06,32.299999
1041494,3,2,189,2012-05-23 11:17:09,32.299999
1041494,3,2,190,2012-05-23 11:17:12,32.900001
1041494,3,2,191,2012-05-23 11:17:15,32.900001
1041494,3,2,192,2012-05-23 11:17:18,32.299999
1041494,3,2,193,2012-05-23 11:17:21,31.1
1041494,3,2,194,2012-05-23 11:17:24,29.799999
1041494,3,2,195,2012-05-23 11:17:27,26.7
1041494,3,2,196,2012-05-23 11:17:30,21.1
1041494,3,2,197,2012-05-23 11:17:33,11.199999
1041494,3,2,198,2012-05-23 11:18:09,3.7
1041494,3,2,199,2012-05-23 11:18:12,11.8
1041494,3,2,200,2012-05-23 11:18:15,13.0
1041494,3,2,201,2012-05-23 11:18:18,16.799999
1041494,3,2,202,2012-05-23 11:18:21,16.2
1041494,3,2,203,2012-05-23 11:18:24,11.8
1041494,3,2,204,2012-05-23 11:18:27,8.699999
1041494,3,2,205,2012-05-23 11:18:30,1.899999
1041494,3,2,206,2012-05-23 11:18:39,2.5
1041494,3,2,207,2012-05-23 11:18:42,12.399999
1041494,3,2,208,2012-05-23 11:18:45,16.2
1041494,3,2,209,2012-05-23 11:18:48,19.299999
1041494,3,2,210,2012-05-23 11:18:51,20.5
1041494,3,2,211,2012-05-23 11:18:54,14.899999
1041494,3,2,212,2012-05-23 11:18:57,4.3
1041494,3,2,213,2012-05-23 11:19:13,3.099999
1041494,3,2,214,2012-05-23 11:19:16,13.0
1041494,3,2,215,2012-05-23 11:19:19,17.399999
1041494,3,2,216,2012-05-23 11:19:22,21.1
1041494,3,2,217,2012-05-23 11:19:25,24.899999
1041494,3,2,218,2012-05-23 11:19:28,24.899999
1041494,3,2,219,2012-05-23 11:19:31,23.0
1041494,3,2,220,2012-05-23 11:19:34,16.799999
1041494,3,2,221,2012-05-23 11:19:37,10.6
1041494,3,2,222,2012-05-23 11:19:40,11.199999
1041494,3,2,223,2012-05-23 11:19:43,16.799999
1041494,3,2,224,2012-05-23 11:19:46,20.5
1041494,3,2,225,2012-05-23 11:19:49,20.5
1041494,3,2,226,2012-05-23 11:19:52,22.399999
1041494,3,2,227,2012-05-23 11:19:55,24.2
1041494,3,2,228,2012-05-23 11:19:58,25.5
1041494,3,2,229,2012-05-23 11:20:01,26.7
1041494,3,2,230,2012-05-23 11:20:04,28.0
1041494,3,2,231,2012-05-23 11:20:07,26.7
1041494,3,2,232,2012-05-23 11:20:10,26.1
1041494,3,2,233,2012-05-23 11:20:13,28.6
1041494,3,2,234,2012-05-23 11:20:16,27.299999
1041494,3,2,235,2012-05-23 11:20:19,26.7
1041494,3,2,236,2012-05-23 11:20:22,24.899999
1041494,3,2,237,2012-05-23 11:20:25,24.2
1041494,3,2,238,2012-05-23 11:20:28,25.5
1041494,3,2,239,2012-05-23 11:20:31,21.7
1041494,3,2,240,2012-05-23 11:20:34,16.2
1041494,3,2,241,2012-05-23 11:20:37,9.899999
1041494,3,2,242,2012-05-23 11:20:40,6.199999
1041494,3,2,243,2012-05-23 11:20:43,7.5
1041494,3,2,244,2012-05-23 11:20:46,3.7
1041494,3,2,245,2012-05-23 11:20:57,1.2
1041494,3,2,246,2012-05-23 11:21:00,1.2
1041494,3,2,247,2012-05-23 11:21:13,3.7
1041494,3,2,248,2012-05-23 11:21:16,6.8
1041494,3,2,249,2012-05-23 11:21:19,7.5
1041494,3,2,250,2012-05-23 11:21:22,7.5
1041494,3,2,251,2012-05-23 11:21:25,7.5
1041494,3,2,252,2012-05-23 11:21:28,7.5
1041494,3,2,253,2012-05-23 11:21:31,7.5
1041494,3,2,254,2012-05-23 11:21:34,7.5
1041494,3,2,255,2012-05-23 11:21:37,6.8
1041494,3,2,256,2012-05-23 11:21:40,6.199999
1041494,3,2,257,2012-05-23 11:21:43,7.5
1041494,3,2,258,2012-05-23 11:21:46,6.8
1041494,3,2,259,2012-05-23 11:21:49,6.199999
1041494,3,2,260,2012-05-23 11:21:52,6.8
1041494,3,3,307,2012-05-23 11:30:14,6.8
1041494,3,3,308,2012-05-23 11:30:17,6.199999
1041494,3,3,321,2012-05-23 11:31:10,14.899999
