sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1119993,2,1,1,1,2012-05-09 07:33:58,2012-05-09 07:38:06,4.13,0.6243,9.225316,13.7,5,1,5,1,5,,7.15,1,0,0,0,0,HOME,OTHER
1119993,2,2,1,2,2012-05-09 07:45:15,2012-05-09 07:58:00,12.75,4.096,19.359565,37.3,14,1,14,1,14,95.141411,229.5,1,0,0,0,0,OTHER,OTHER
1119993,2,3,1,3,2012-05-09 11:47:30,2012-05-09 11:55:25,7.92,0.128999,1.897183,3.1,1,1,1,1,1,,57.4,1,0,0,0,0,OTHER,OTHER
1119993,2,4,1,4,2012-05-09 12:52:49,2012-05-09 12:56:07,3.299999,0.0292,1.7,2.5,1,1,1,1,1,28.859775,9.7,1,0,0,0,0,OTHER,OTHER
1119993,2,5,1,5,2012-05-09 13:05:49,2012-05-09 13:27:16,21.45,0.9118,1.64527,3.7,1,1,1,1,1,22.398798,103.73,1,0,0,0,0,OTHER,OTHER
1119993,2,6,1,6,2012-05-09 15:11:00,2012-05-09 15:26:18,15.3,3.3731,14.076727,31.7,2,2,"1,2",2,"1,2",326.825602,6.47,1,0,0,0,0,OTHER,HOME
1119993,2,7,1,7,2012-05-09 15:32:46,2012-05-09 15:38:10,5.4,0.6639,9.007228,23.0,2,1,2,1,2,9.234846,46.85,1,0,0,0,0,HOME,OTHER
1119993,2,8,1,8,2012-05-09 16:25:01,2012-05-09 16:28:52,3.849999,0.1229,2.230909,3.1,1,1,1,1,1,21.835868,46.82,1,0,0,0,0,OTHER,OTHER
1119993,2,9,1,9,2012-05-09 17:15:41,2012-05-09 17:17:07,1.429999,0.0507,1.892592,3.1,1,1,1,1,1,50.586774,13.2,1,0,0,0,0,OTHER,OTHER
1119993,2,10,1,10,2012-05-09 17:30:19,2012-05-09 17:38:05,7.769999,0.297399,2.034399,3.1,1,1,1,1,1,31.077149,7.53,1,0,0,0,0,OTHER,OTHER
1119993,2,11,1,11,2012-05-09 17:45:37,2012-05-09 18:05:16,19.649999,0.827799,2.012759,3.1,1,1,1,1,1,49.607038,707.13,1,0,0,0,0,OTHER,HOME
1119993,2,12,2,1,2012-05-10 05:52:24,2012-05-10 05:57:44,5.329999,2.4321,28.335922,40.4,5,1,5,1,5,921.186861,70.92,1,0,0,0,0,HOME,OTHER
1119993,2,13,2,2,2012-05-10 07:08:39,2012-05-10 07:14:37,5.969999,2.6482,26.481512,44.1,5,1,5,1,5,56.385414,56.07,1,0,0,0,0,OTHER,HOME
1119993,2,14,2,3,2012-05-10 08:10:41,2012-05-10 08:14:47,4.099999,0.644699,9.701298,14.3,5,1,5,1,5,60.008015,0.53,1,0,0,0,0,HOME,OTHER
1119993,2,15,2,4,2012-05-10 08:15:19,2012-05-10 08:32:32,17.219999,3.4751,15.635686,32.9,5,2,"5,1",2,"1,5",21.427741,520.72,1,0,0,0,0,OTHER,OTHER
1119993,2,16,2,5,2012-05-10 17:13:15,2012-05-10 17:23:20,10.079999,2.484499,16.320879,31.7,5,1,5,1,5,,752.67,1,0,0,0,0,OTHER,HOME
1119993,2,17,3,1,2012-05-11 05:56:00,2012-05-11 05:58:12,2.2,0.991199,26.664444,35.4,5,1,5,1,5,,61.6,1,0,0,0,0,OTHER,OTHER
1119993,2,18,3,2,2012-05-11 06:59:48,2012-05-11 07:06:17,6.48,2.6631,24.413953,42.3,5,1,5,1,5,4.616858,77.77,1,0,0,0,0,OTHER,HOME
1119993,2,19,3,3,2012-05-11 08:24:03,2012-05-11 08:27:55,3.869999,0.6207,9.451948,14.9,5,1,5,1,5,92.201375,3.68,1,0,0,0,0,HOME,OTHER
1119993,2,20,3,4,2012-05-11 08:31:36,2012-05-11 08:47:06,15.5,3.900599,16.64509,33.6,5,2,"5,1",2,"1,5",187.97501,571.15,1,0,0,0,0,OTHER,OTHER
1119993,2,21,3,5,2012-05-11 18:18:15,2012-05-11 18:33:54,15.649999,0.8155,2.734265,4.3,1,1,1,1,1,,0.0,1,0,0,0,0,HOME,OTHER
