sampno,perno,gpstripid,localid,time_local,gpsspeed
1121261,1,1,1633,2012-02-01 07:17:44,8.699999
1121261,1,1,1634,2012-02-01 07:17:47,14.3
1121261,1,1,1635,2012-02-01 07:17:50,17.399999
1121261,1,1,1636,2012-02-01 07:17:53,15.5
1121261,1,1,1637,2012-02-01 07:17:56,8.699999
1121261,1,1,1638,2012-02-01 07:17:59,11.199999
1121261,1,1,1639,2012-02-01 07:18:02,14.899999
1121261,1,1,1640,2012-02-01 07:18:05,18.6
1121261,1,1,1641,2012-02-01 07:18:08,19.899999
1121261,1,1,1642,2012-02-01 07:18:11,12.399999
1121261,1,1,1643,2012-02-01 07:18:14,2.5
1121261,1,1,1644,2012-02-01 07:18:17,8.1
1121261,1,1,1645,2012-02-01 07:18:20,15.5
1121261,1,1,1646,2012-02-01 07:18:23,24.899999
1121261,1,1,1647,2012-02-01 07:18:26,26.1
1121261,1,1,1648,2012-02-01 07:18:29,23.0
1121261,1,1,1649,2012-02-01 07:18:32,11.199999
1121261,1,1,1650,2012-02-01 07:18:35,1.899999
1121261,1,1,1651,2012-02-01 07:18:45,1.2
1121261,1,1,1652,2012-02-01 07:18:48,5.599999
1121261,1,1,1653,2012-02-01 07:18:51,3.7
1121261,1,1,1654,2012-02-01 07:18:54,9.3
1121261,1,1,1655,2012-02-01 07:18:57,16.799999
1121261,1,1,1656,2012-02-01 07:19:00,16.799999
1121261,1,1,1657,2012-02-01 07:19:41,5.599999
1121261,1,1,1658,2012-02-01 07:19:44,11.199999
1121261,1,1,1659,2012-02-01 07:19:47,18.0
1121261,1,1,1660,2012-02-01 07:19:50,21.7
1121261,1,1,1661,2012-02-01 07:19:53,26.1
1121261,1,1,1662,2012-02-01 07:19:56,25.5
1121261,1,1,1663,2012-02-01 07:19:59,21.1
1121261,1,1,1664,2012-02-01 07:20:02,14.899999
1121261,1,1,1665,2012-02-01 07:20:05,11.199999
1121261,1,1,1666,2012-02-01 07:20:08,1.2
1121261,1,1,1667,2012-02-01 07:20:22,1.899999
1121261,1,1,1668,2012-02-01 07:20:25,9.3
1121261,1,1,1669,2012-02-01 07:20:28,14.899999
1121261,1,1,1670,2012-02-01 07:20:31,17.399999
1121261,1,1,1671,2012-02-01 07:20:34,21.7
1121261,1,1,1672,2012-02-01 07:20:37,24.899999
1121261,1,1,1673,2012-02-01 07:20:40,25.5
1121261,1,1,1674,2012-02-01 07:20:43,24.2
1121261,1,1,1675,2012-02-01 07:20:46,24.2
1121261,1,1,1676,2012-02-01 07:20:49,24.2
1121261,1,1,1677,2012-02-01 07:20:52,23.6
1121261,1,1,1678,2012-02-01 07:20:55,25.5
1121261,1,1,1679,2012-02-01 07:20:58,26.1
1121261,1,1,1680,2012-02-01 07:21:01,27.299999
1121261,1,1,1681,2012-02-01 07:21:04,27.299999
1121261,1,1,1682,2012-02-01 07:21:07,28.0
1121261,1,1,1683,2012-02-01 07:21:10,31.1
1121261,1,1,1684,2012-02-01 07:21:13,31.7
1121261,1,1,1685,2012-02-01 07:21:16,32.299999
1121261,1,1,1686,2012-02-01 07:21:19,32.299999
1121261,1,1,1687,2012-02-01 07:21:22,31.1
1121261,1,1,1688,2012-02-01 07:21:25,31.1
1121261,1,1,1689,2012-02-01 07:21:28,31.7
1121261,1,1,1690,2012-02-01 07:21:31,32.900001
1121261,1,1,1691,2012-02-01 07:21:34,33.599998
1121261,1,1,1692,2012-02-01 07:21:37,32.900001
1121261,1,1,1693,2012-02-01 07:21:40,33.599998
1121261,1,1,1694,2012-02-01 07:21:43,35.400001
1121261,1,1,1695,2012-02-01 07:21:46,34.799999
1121261,1,1,1696,2012-02-01 07:21:49,33.599998
1121261,1,1,1697,2012-02-01 07:21:52,30.399999
1121261,1,1,1698,2012-02-01 07:21:55,29.2
1121261,1,1,1699,2012-02-01 07:21:58,26.1
1121261,1,1,1700,2012-02-01 07:22:01,23.6
1121261,1,1,1701,2012-02-01 07:22:04,25.5
1121261,1,1,1702,2012-02-01 07:22:07,26.1
1121261,1,1,1703,2012-02-01 07:22:10,21.1
1121261,1,1,1704,2012-02-01 07:22:13,20.5
1121261,1,1,1705,2012-02-01 07:22:16,14.899999
1121261,1,1,1706,2012-02-01 07:22:19,5.599999
1121261,1,1,1707,2012-02-01 07:22:22,11.8
1121261,1,1,1708,2012-02-01 07:22:25,17.399999
1121261,1,1,1709,2012-02-01 07:22:28,21.1
1121261,1,1,1710,2012-02-01 07:22:31,23.6
1121261,1,1,1711,2012-02-01 07:22:34,21.7
1121261,1,1,1712,2012-02-01 07:22:37,14.3
1121261,1,1,1713,2012-02-01 07:22:40,6.199999
1121261,1,1,1714,2012-02-01 07:23:27,3.7
1121261,1,1,1715,2012-02-01 07:23:30,14.5
1121261,1,1,1716,2012-02-01 07:23:33,21.1
1121261,1,1,1717,2012-02-01 07:23:36,24.899999
1121261,1,1,1718,2012-02-01 07:23:39,30.399999
1121261,1,1,1719,2012-02-01 07:23:42,33.599998
1121261,1,1,1720,2012-02-01 07:23:45,35.400001
1121261,1,1,1721,2012-02-01 07:23:48,36.7
1121261,1,1,1722,2012-02-01 07:23:51,36.7
1121261,1,1,1723,2012-02-01 07:23:54,34.799999
1121261,1,1,1724,2012-02-01 07:23:57,31.1
1121261,1,1,1725,2012-02-01 07:24:00,25.5
1121261,1,1,1726,2012-02-01 07:24:03,21.7
1121261,1,1,1727,2012-02-01 07:24:06,18.6
1121261,1,1,1728,2012-02-01 07:24:09,13.0
1121261,1,1,1729,2012-02-01 07:24:12,8.699999
1121261,1,1,1730,2012-02-01 07:24:26,1.899999
1121261,1,1,1731,2012-02-01 07:24:29,9.3
1121261,1,1,1732,2012-02-01 07:24:32,22.399999
1121261,1,1,1733,2012-02-01 07:24:35,29.799999
1121261,1,1,1734,2012-02-01 07:24:38,34.2
1121261,1,1,1735,2012-02-01 07:24:41,37.299999
