sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1055449,2,1,1,1,2012-07-17 12:13:28,2012-07-17 12:19:08,5.67,2.089299,24.248039,57.8,5,1,5,1,5,,0.35,1,0,0,0,0,HOME,OTHER
1055449,2,2,1,2,2012-07-17 12:19:29,2012-07-17 12:25:40,6.179999,2.216099,26.596969,54.7,5,1,5,1,5,28.859775,2.48,1,0,0,0,0,OTHER,OTHER
1055449,2,3,1,3,2012-07-17 12:28:09,2012-07-17 12:32:48,4.65,1.3493,19.592682,36.0,5,1,5,1,5,25.682968,1.43,1,0,0,0,0,OTHER,OTHER
1055449,2,4,1,4,2012-07-17 12:34:14,2012-07-17 12:41:17,7.05,1.808699,20.6,34.2,5,1,5,1,5,14.429887,61.97,1,0,0,0,0,OTHER,HOME
1055449,2,5,1,5,2012-07-17 13:43:15,2012-07-17 13:47:43,4.469999,1.1734,16.341176,31.1,5,2,"5,1",2,"1,5",56.546506,208.47,1,0,0,0,0,HOME,WORK
1055449,2,6,1,6,2012-07-17 17:16:11,2012-07-17 17:18:35,2.4,0.355699,8.823255,28.0,5,2,"1,5",2,"1,5",,8.42,1,0,0,0,0,OTHER,OTHER
1055449,2,7,1,7,2012-07-17 17:27:00,2012-07-17 17:33:15,6.25,1.0828,13.341052,26.7,5,1,5,1,5,21.644831,1210.12,1,0,0,0,0,OTHER,HOME
1055449,2,8,2,1,2012-07-18 13:43:22,2012-07-18 13:48:23,5.019999,1.169999,16.258823,31.1,5,1,5,1,5,22.606334,197.85,1,0,0,0,0,HOME,WORK
1055449,2,9,2,2,2012-07-18 17:06:14,2012-07-18 17:08:49,2.579999,0.389099,18.615384,29.8,5,1,5,1,5,1636.39701,2.55,1,0,0,0,0,WORK,OTHER
1055449,2,10,2,3,2012-07-18 17:11:22,2012-07-18 17:23:56,12.569999,3.9753,22.629665,41.0,5,1,5,1,5,45.667863,36.48,1,0,0,0,0,OTHER,OTHER
1055449,2,11,2,4,2012-07-18 18:00:25,2012-07-18 18:05:45,5.329999,1.458999,17.086138,37.9,5,1,5,1,5,13.411639,1178.88,1,0,0,0,0,OTHER,HOME
1055449,2,12,3,1,2012-07-19 13:44:38,2012-07-19 13:51:13,6.579999,1.229699,13.609523,31.1,5,2,"1,5",2,"1,5",102.973064,192.88,1,0,0,0,0,HOME,WORK
1055449,2,13,3,2,2012-07-19 17:04:06,2012-07-19 17:06:40,2.569999,0.505299,13.088636,28.0,5,1,5,1,5,25.683879,15.25,1,0,0,0,0,WORK,OTHER
1055449,2,14,3,3,2012-07-19 17:21:55,2012-07-19 17:30:09,8.229999,1.134199,12.264814,26.1,5,2,"5,1",2,"1,5",18.423899,0.0,1,0,0,0,0,OTHER,HOME
