sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1121752,2,1,1,1,2012-02-15 06:13:39,2012-02-15 06:22:24,8.75,5.375999,37.507558,62.8,5,1,5,1,5,,0.42,1,0,0,0,0,HOME,WORK
1121752,2,2,1,2,2012-02-15 06:22:49,2012-02-15 06:25:19,2.5,0.330399,7.341176,12.4,5,1,5,1,5,13.842489,38.17,1,0,0,0,0,WORK,OTHER
1121752,2,3,1,3,2012-02-15 07:03:29,2012-02-15 07:06:03,2.569999,0.542599,11.390384,22.4,5,1,5,1,5,90.67533,2.92,1,0,0,0,0,OTHER,WORK
1121752,2,4,1,4,2012-02-15 07:08:58,2012-02-15 07:10:03,1.08,0.186599,9.819047,23.6,5,1,5,1,5,15.797081,31.35,1,0,0,1,0,WORK,WORK
1121752,2,5,1,5,2012-02-15 07:41:24,2012-02-15 09:01:53,80.480003,0.524399,3.05921,11.2,4,1,4,1,4,35.191412,0.35,1,1,1,1,0,WORK,WORK
1121752,2,6,1,6,2012-02-15 09:02:14,2012-02-15 09:20:47,18.549999,14.9308,53.731831,80.8,5,1,5,1,5,27.750722,30.82,1,0,0,0,0,WORK,OTHER
1121752,2,7,1,7,2012-02-15 09:51:36,2012-02-15 10:08:16,16.67,14.224399,53.645454,81.4,5,1,5,1,5,2.87238,0.65,1,0,0,0,0,OTHER,WORK
1121752,2,8,1,8,2012-02-15 10:08:55,2012-02-15 11:54:03,105.129997,0.221499,2.128358,3.7,4,1,4,1,4,14.713869,24.77,1,1,1,1,0,WORK,WORK
1121752,2,9,1,9,2012-02-15 12:18:49,2012-02-15 12:22:29,3.67,0.403699,7.253448,23.0,6,1,6,1,6,72.283262,54.48,1,0,0,0,0,WORK,WORK
1121752,2,10,1,10,2012-02-15 13:16:58,2012-02-15 13:20:16,3.299999,0.312599,8.4025,26.1,5,2,"1,5",2,"1,5",50.44158,3.97,1,0,0,0,0,WORK,WORK
1121752,2,11,1,11,2012-02-15 13:24:14,2012-02-15 14:55:12,90.970001,0.3341,2.811702,10.6,4,1,4,1,4,17.634383,8.3,1,1,1,1,0,WORK,WORK
1121752,2,12,1,12,2012-02-15 15:03:30,2012-02-15 15:15:13,11.72,5.479,33.58,56.5,5,2,"1,5",2,"1,5",131.011082,50.25,1,0,0,0,0,WORK,HOME
1121752,2,13,1,13,2012-02-15 16:05:28,2012-02-15 16:14:04,8.6,0.430599,2.629479,3.7,1,1,1,1,1,4.615623,0.05,1,0,0,0,0,HOME,HOME
1121752,2,14,1,14,2012-02-15 16:14:07,2012-02-15 16:23:05,8.97,0.443399,2.535555,3.7,1,1,1,1,1,9.360861,0.05,1,0,0,0,0,HOME,OTHER
1121752,2,15,1,15,2012-02-15 16:23:08,2012-02-15 16:39:04,15.93,0.8245,2.743809,3.7,1,1,1,1,1,9.23101,812.68,1,0,0,0,0,OTHER,HOME
1121752,2,16,2,1,2012-02-16 06:11:45,2012-02-16 06:26:21,14.6,6.091199,26.331386,55.9,5,1,5,1,5,7.214943,10.9,1,0,0,0,0,HOME,WORK
1121752,2,17,2,2,2012-02-16 06:37:15,2012-02-16 06:39:58,2.72,0.3188,6.538888,13.7,5,1,5,1,5,95.369407,36.75,1,0,0,0,0,WORK,OTHER
1121752,2,18,2,3,2012-02-16 07:16:43,2012-02-16 07:20:04,3.349999,0.425199,7.61129,17.4,5,1,5,1,5,61.472429,16.45,1,0,0,0,0,OTHER,WORK
1121752,2,19,2,4,2012-02-16 07:36:31,2012-02-16 14:15:27,398.929992,3.011899,5.111931,13.0,4,1,4,1,4,47.538124,44.37,1,1,1,1,0,WORK,WORK
1121752,2,20,2,5,2012-02-16 14:59:49,2012-02-16 15:06:21,6.53,0.767499,8.963405,36.7,5,3,"1,5,1",2,"1,5",219.184102,7.52,1,0,0,0,0,WORK,OTHER
1121752,2,21,2,6,2012-02-16 15:13:52,2012-02-16 15:16:34,2.7,0.195099,6.502941,16.2,5,1,5,1,5,72.020068,5.25,1,0,0,0,0,OTHER,OTHER
